TAZID_900,parcel_acres,vacant_acres_19,vacant_acres_50,res_units_per_acre_19,res_units_per_acre_50,sf_units_per_acre_19,sf_units_per_acre_50,mf_units_per_acre_19,mf_units_per_acre_50,job_spaces_per_acre_19,job_spaces_per_acre_50,ttl_jobs_per_acre_19,ttl_jobs_per_acre_50,ind_jobs_per_acre_19,ind_jobs_per_acre_50,rtl_jobs_per_acre_19,rtl_jobs_per_acre_50,off_jobs_per_acre_19,off_jobs_per_acre_50,max_res_units_per_acre_19,max_res_units_per_acre_50,max_sf_units_per_acre_19,max_sf_units_per_acre_50,max_mf_units_per_acre_19,max_mf_units_per_acre_50,max_job_spaces_per_acre_19,max_job_spaces_per_acre_50,max_ttl_jobs_per_acre_19,max_ttl_jobs_per_acre_50,max_ind_jobs_per_acre_19,max_ind_jobs_per_acre_50,max_rtl_jobs_per_acre_19,max_rtl_jobs_per_acre_50,max_off_jobs_per_acre_19,max_off_jobs_per_acre_50,mean_res_units_per_acre_19,mean_res_units_per_acre_50,mean_sf_units_per_acre_19,mean_sf_units_per_acre_50,mean_mf_units_per_acre_19,mean_mf_units_per_acre_50,mean_job_spaces_per_acre_19,mean_job_spaces_per_acre_50,mean_ttl_jobs_per_acre_19,mean_ttl_jobs_per_acre_50,mean_ind_jobs_per_acre_19,mean_ind_jobs_per_acre_50,mean_rtl_jobs_per_acre_19,mean_rtl_jobs_per_acre_50,mean_off_jobs_per_acre_19,mean_off_jobs_per_acre_50
1465,32.399999999999984,0,0,3.73,4.29,2.07,2.65,1.67,1.64,30.68,30.9,30.52,31.02,9.78,9.66,0.86,0.86,19.88,20.49,37.5,37.5,18.18,18.18,37.5,37.5,165.22,165.22,165.22,165.22,61.54,61.54,10.53,10.53,133.33,133.33,4.37,5.06,2.99,3.72,1.38,1.34,20.88,20.84,20.86,21.02,7.27,7.14,0.79,0.77,12.81,13.11
1466,30.30000000000004,0,0,3.07,7.82,2.38,3.04,0.69,4.79,35.08,33.1,33.5,31.72,2.01,1.88,4.46,3.8,27.03,26.04,31.25,31.25,14.29,23.08,31.25,31.25,232.88,232.88,232.88,231.51,33.33,30.0,34.25,32.88,184.93,184.93,5.27,7.67,4.32,5.2,0.96,2.48,19.28,20.88,18.23,19.8,0.88,0.89,1.54,1.76,15.81,17.15
1467,70.47999999999983,7,7,9.93,12.0,3.43,4.34,6.5,7.66,5.12,11.86,4.88,10.14,0.24,0.24,2.14,3.25,2.5,6.65,45.45,45.45,28.57,28.57,45.45,45.45,151.52,151.52,142.42,151.52,9.09,9.09,57.14,45.45,91.67,106.06,8.51,10.77,5.8,6.87,2.7,3.9,3.21,6.99,3.08,6.03,0.13,0.13,1.42,1.8,1.53,4.11
1468,87.40000000000005,2,1,7.31,10.19,3.54,6.54,3.78,3.65,0.7,0.7,0.61,0.65,0.02,0.02,0.09,0.1,0.49,0.53,57.58,57.58,14.29,14.29,57.58,57.58,21.74,21.74,18.01,20.5,0.86,0.86,3.73,4.35,13.66,15.53,7.25,9.81,4.43,7.08,2.82,2.73,0.18,0.18,0.17,0.17,0.0,0.0,0.01,0.02,0.15,0.15
1469,153.53999999999996,5,3,1.89,2.06,0.06,0.23,1.83,1.83,12.88,12.99,12.62,12.73,4.21,4.04,1.34,1.24,7.08,7.46,34.65,34.65,2.5,5.06,34.65,34.65,58.06,58.06,57.26,58.06,21.67,20.0,8.45,7.5,57.26,58.06,0.77,1.35,0.21,0.79,0.56,0.56,7.11,7.58,6.97,7.27,2.82,2.68,0.2,0.23,3.95,4.36
1470,206.02000000000004,124,124,0.0,0.0,0.0,0.0,0.0,0.0,2.05,2.05,1.95,1.99,1.05,1.04,0.29,0.25,0.61,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,11.11,32.22,35.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.95,3.82,4.16
1471,35.18999999999999,1,1,0.17,0.54,0.17,0.0,0.0,0.54,32.2,36.86,31.26,33.99,3.3,3.32,6.56,7.53,21.4,23.13,5.88,10.0,5.88,0.0,0.0,10.0,237.14,237.14,228.57,237.14,83.33,83.33,88.57,85.71,134.29,142.86,0.37,0.94,0.37,0.0,0.0,0.94,29.83,38.33,29.0,34.3,5.53,5.15,4.7,7.21,18.77,21.93
1472,34.21000000000001,1,0,2.22,2.92,0.15,0.0,2.08,2.92,20.87,26.72,20.4,22.27,9.79,8.97,0.96,2.4,9.65,10.9,73.96,73.96,3.85,0.0,73.96,73.96,178.57,178.57,178.57,178.57,34.48,32.76,28.57,21.43,142.86,150.0,1.31,2.34,0.21,0.0,1.1,2.34,22.97,30.65,22.54,26.59,6.57,6.3,1.54,3.73,14.43,16.57
1473,35.760000000000026,1,0,2.27,2.32,1.51,0.42,0.76,1.9,17.48,32.61,17.11,26.85,3.05,2.71,0.95,3.16,13.12,20.97,25.0,11.76,20.0,10.0,25.0,11.76,210.0,210.0,205.0,210.0,19.05,17.65,28.57,28.57,195.0,200.0,3.67,2.58,2.74,0.82,0.94,1.76,12.08,30.04,11.86,24.72,2.32,2.26,0.83,3.19,8.71,19.26
1474,35.10000000000002,0,0,4.7,4.79,0.46,0.48,4.25,4.3,31.57,32.68,31.37,32.19,5.93,5.61,4.3,3.9,21.14,22.68,60.47,60.47,14.29,14.29,60.47,60.47,241.67,241.67,241.67,241.67,133.33,133.33,34.69,30.61,216.67,216.67,3.32,3.43,1.35,1.35,1.97,2.08,40.93,42.57,40.74,41.51,20.07,19.5,3.04,2.86,17.63,19.15
1475,31.890000000000004,1,0,1.07,5.64,0.6,0.0,0.47,5.64,33.8,58.86,32.52,55.06,1.54,0.94,5.3,7.87,25.68,46.25,24.0,18.18,14.29,0.0,24.0,18.18,217.86,217.86,214.29,217.86,18.18,8.0,45.45,36.36,200.0,203.57,2.17,5.56,1.62,0.0,0.55,5.56,27.38,54.37,25.71,50.79,1.44,0.72,5.15,6.57,19.11,43.5
1476,63.369999999999926,2,0,7.07,11.28,1.04,1.22,6.03,10.07,11.68,13.11,11.27,11.11,0.41,0.22,3.88,3.69,6.97,7.2,116.67,116.67,18.18,18.18,116.67,116.67,700.0,700.0,600.0,700.0,50.0,50.0,500.0,500.0,100.0,200.0,8.3,13.18,2.98,2.72,5.32,10.45,13.58,14.92,12.45,13.58,0.66,0.57,6.69,6.1,5.1,6.91
1477,50.75999999999996,2,2,8.06,9.1,2.88,3.7,5.18,5.4,9.12,9.2,8.87,9.22,0.51,0.51,0.97,0.97,7.39,7.74,60.87,60.87,14.29,16.67,60.87,60.87,175.0,175.0,150.0,175.0,40.0,40.0,50.0,50.0,125.0,150.0,8.96,9.76,4.54,5.18,4.42,4.58,8.85,8.92,8.45,8.94,0.82,0.82,1.36,1.36,6.27,6.76
1478,96.09,10,10,5.39,6.94,3.36,4.97,2.03,1.97,1.35,1.35,1.27,1.33,0.0,0.0,0.33,0.31,0.94,1.02,45.45,45.45,16.67,16.67,45.45,45.45,181.25,181.25,168.75,175.0,0.0,0.0,7.14,7.14,168.75,175.0,6.88,8.22,4.89,6.27,2.0,1.96,0.72,0.72,0.66,0.68,0.0,0.0,0.05,0.04,0.62,0.64
1479,202.68000000000004,16,11,0.28,0.39,0.07,0.08,0.21,0.32,24.05,24.5,23.49,24.18,6.51,6.58,1.15,1.19,15.82,16.4,8.28,9.62,4.35,4.62,8.28,9.62,213.1,213.1,205.95,213.1,48.81,53.57,11.26,10.21,155.95,157.14,0.54,1.12,0.41,0.31,0.13,0.81,13.45,14.1,13.02,13.69,4.3,4.41,0.49,0.57,8.24,8.71
1480,140.76999999999992,7,2,0.0,0.0,0.0,0.0,0.0,0.0,11.63,26.69,11.25,16.73,8.25,7.1,0.47,3.0,2.54,6.62,0.0,0.0,0.0,0.0,0.0,0.0,77.36,77.36,73.58,77.36,62.26,61.32,21.78,18.87,52.83,56.6,0.0,0.0,0.0,0.0,0.0,0.0,13.22,25.95,12.93,16.59,9.4,7.92,0.54,2.0,2.99,6.67
1481,58.32,9,7,0.26,1.13,0.26,0.03,0.0,1.1,17.47,25.19,16.56,21.43,7.97,7.39,4.17,6.1,4.42,7.94,7.14,8.7,7.14,7.14,0.0,8.7,266.67,266.67,233.33,266.67,233.33,233.33,80.0,66.67,65.0,52.22,1.51,1.26,1.51,0.22,0.0,1.04,19.53,36.95,18.24,29.56,9.17,9.03,5.47,9.08,3.6,11.45
1482,37.14,2,0,2.29,3.04,0.4,0.0,1.88,3.04,14.89,24.15,14.7,21.84,4.42,4.12,3.15,5.52,7.14,12.2,18.42,18.42,7.14,0.0,18.42,18.42,276.92,276.92,280.77,273.08,17.39,17.39,130.77,115.38,150.0,157.69,1.68,2.25,1.33,0.0,0.35,2.25,17.71,34.57,17.53,30.07,2.72,2.36,5.16,9.53,9.64,18.18
1483,28.01000000000002,2,1,2.78,2.75,0.64,0.61,2.14,2.14,33.7,35.59,32.99,34.81,6.82,7.07,5.11,4.89,21.06,22.85,47.24,47.24,14.29,14.29,47.24,47.24,221.05,221.05,226.32,221.05,68.52,72.22,52.63,47.37,168.42,168.42,2.59,2.52,2.0,1.93,0.59,0.59,28.15,31.61,27.36,30.13,4.28,4.43,5.71,5.39,17.36,20.3
1484,27.64999999999999,3,2,0.07,1.81,0.07,0.07,0.0,1.74,43.4,44.85,43.47,43.65,4.7,4.38,21.63,18.16,17.14,21.12,8.33,20.0,8.33,8.33,0.0,20.0,500.0,500.0,600.0,600.0,53.33,26.67,300.0,300.0,300.0,300.0,0.17,2.09,0.17,0.17,0.0,1.92,97.94,100.86,98.96,98.6,2.33,1.65,75.87,70.5,20.75,26.45
1485,64.23000000000003,3,2,11.8,13.06,0.61,0.26,11.19,12.8,8.69,9.54,8.02,9.29,0.08,0.14,2.58,2.63,5.36,6.52,77.78,77.78,12.5,10.0,77.78,77.78,245.45,245.45,245.45,236.36,7.69,7.69,100.0,90.91,145.45,145.45,8.35,10.65,1.77,0.89,6.58,9.76,10.95,13.76,10.39,13.18,0.08,0.09,4.22,4.48,6.08,8.62
1486,74.41999999999992,0,0,10.24,11.65,2.77,4.03,7.47,7.62,3.04,3.18,2.93,3.09,0.17,0.16,0.99,0.91,1.76,2.02,36.84,36.84,18.18,18.18,36.84,36.84,136.0,136.0,132.0,136.0,10.1,9.09,34.62,30.77,104.0,112.0,7.64,9.16,4.1,5.36,3.54,3.8,2.45,2.64,2.37,2.56,0.07,0.06,0.84,0.77,1.46,1.72
1487,66.08,15,13,3.66,5.13,2.83,4.1,0.83,1.03,1.92,1.82,1.74,1.71,0.06,0.03,0.08,0.05,1.6,1.63,16.67,16.67,14.29,14.29,16.67,16.67,57.32,57.32,54.88,56.71,4.35,2.9,2.78,1.83,52.44,54.88,5.25,6.29,4.15,5.18,1.11,1.11,0.53,0.45,0.45,0.41,0.03,0.01,0.02,0.01,0.4,0.39
1488,104.28000000000004,7,6,11.43,11.51,1.3,1.3,10.13,10.2,0.04,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.72,30.72,20.0,20.0,30.72,30.72,4.44,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.93,9.22,7.67,7.67,1.26,1.55,0.06,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1489,61.629999999999995,0,0,6.49,7.35,1.27,2.11,5.22,5.24,11.23,14.51,10.89,12.53,2.04,2.0,0.78,0.89,8.06,9.64,21.06,21.06,8.7,8.7,21.06,21.06,129.41,129.41,123.53,129.41,44.44,44.44,15.97,14.45,123.53,129.41,3.24,5.14,2.78,4.61,0.46,0.53,16.19,17.09,15.23,16.42,4.9,4.75,0.17,0.2,10.15,11.46
1490,21.250000000000004,4,1,0.0,0.0,0.0,0.0,0.0,0.0,1.32,9.22,1.22,4.14,1.22,1.6,0.0,0.66,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,2.68,19.9,2.46,13.51,2.46,5.41,0.0,2.7,0.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.53,11.11,0.49,6.36,0.49,1.9,0.0,0.85,0.0,3.62
1491,53.470000000000006,0,0,0.11,4.86,0.11,0.04,0.0,4.83,18.55,15.69,17.75,15.06,11.02,8.6,2.49,2.26,4.25,4.19,11.11,23.68,11.11,11.11,0.0,23.68,200.0,200.0,215.38,207.69,61.54,61.54,76.92,69.23,76.92,76.92,0.33,5.64,0.33,0.2,0.0,5.44,17.12,15.2,16.56,14.56,9.1,7.25,3.16,3.06,4.31,4.26
1492,38.2,1,0,9.58,11.52,0.21,0.08,9.37,11.44,6.54,7.36,6.31,7.2,2.38,2.46,0.34,1.36,3.59,3.38,136.45,136.45,6.25,6.25,136.45,136.45,60.78,60.78,58.82,58.82,15.87,15.87,3.92,36.56,43.14,43.14,12.83,16.29,0.7,0.42,12.13,15.87,6.95,8.05,6.68,7.76,3.03,3.04,0.3,1.76,3.34,2.97
1493,45.129999999999995,5,0,0.86,3.06,0.0,0.0,0.86,3.06,37.89,34.85,36.94,33.95,18.88,17.68,2.22,2.48,15.84,13.78,17.39,22.52,0.0,0.0,17.39,22.52,350.0,350.0,350.0,350.0,333.33,333.33,88.37,76.74,173.26,181.4,1.05,3.04,0.0,0.0,1.05,3.04,74.46,71.06,72.53,69.42,54.78,53.64,2.64,2.47,15.1,13.31
1494,40.910000000000004,2,0,0.05,3.5,0.05,0.02,0.0,3.47,36.49,46.13,35.96,45.76,2.91,2.71,5.13,4.84,27.91,38.21,3.85,22.22,3.85,2.44,0.0,22.22,140.0,140.0,120.0,140.0,23.53,23.53,80.0,80.0,79.41,108.97,0.15,2.27,0.15,0.06,0.0,2.21,33.62,41.29,32.16,40.52,3.78,3.92,7.51,6.9,20.86,29.7
1495,67.6699999999999,1,0,6.66,10.31,1.94,2.47,4.73,7.85,16.15,17.28,14.59,16.54,0.98,0.47,4.6,3.55,9.01,12.52,41.94,41.94,25.0,25.0,41.94,41.94,180.0,180.0,177.14,177.14,37.5,8.57,46.67,43.75,134.29,140.0,8.35,11.11,3.22,3.82,5.13,7.29,11.27,10.74,11.06,9.89,0.65,0.27,3.47,1.86,6.94,7.76
1496,74.13,1,0,5.18,6.25,2.44,3.55,2.74,2.7,6.53,6.53,6.02,6.22,1.36,1.4,0.04,0.04,4.61,4.78,32.17,32.17,25.0,25.0,32.17,32.17,104.76,104.76,85.71,90.48,16.67,16.67,2.04,2.04,77.55,77.55,6.27,7.75,4.38,5.87,1.9,1.89,3.27,3.27,3.05,3.16,0.35,0.35,0.02,0.02,2.68,2.79
1497,69.42999999999999,3,2,3.79,4.87,3.26,4.38,0.53,0.49,9.41,9.98,10.74,11.39,0.16,0.14,0.26,0.26,10.33,10.99,14.29,14.29,11.88,11.88,14.29,14.29,114.46,114.46,104.02,114.06,4.02,3.61,15.0,15.0,97.99,108.43,5.03,6.04,4.37,5.39,0.66,0.64,1.21,1.43,1.22,1.38,0.02,0.02,0.09,0.09,1.11,1.27
1498,37.89,0,0,6.65,8.26,5.23,6.84,1.43,1.43,0.21,0.21,0.16,0.16,0.0,0.0,0.16,0.16,0.0,0.0,20.0,20.0,15.38,15.38,20.0,20.0,25.0,25.0,18.75,18.75,0.0,0.0,18.75,18.75,0.0,0.0,7.01,7.9,6.32,7.2,0.69,0.71,0.12,0.12,0.09,0.09,0.0,0.0,0.09,0.09,0.0,0.0
1499,91.1300000000001,0,0,4.62,5.19,2.67,3.26,1.95,1.93,3.48,3.48,3.32,3.45,0.03,0.03,1.96,1.95,1.33,1.46,14.29,14.29,12.5,12.5,14.29,14.29,53.51,53.51,50.39,53.25,0.72,0.72,35.32,35.84,34.83,34.83,5.38,5.85,3.91,4.4,1.47,1.45,0.55,0.55,0.53,0.54,0.0,0.0,0.26,0.25,0.27,0.29
1500,69.99999999999999,0,0,4.4,5.24,3.41,4.34,0.99,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,16.67,14.29,14.29,16.67,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.91,5.48,4.21,4.82,0.7,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501,129.11000000000007,2,0,3.74,4.2,3.35,3.8,0.39,0.4,1.7,1.81,1.61,1.56,0.0,0.0,0.02,0.02,1.6,1.54,19.05,19.05,11.76,13.64,19.05,19.05,64.86,64.86,64.86,64.86,0.0,0.0,0.35,0.35,64.86,64.86,4.84,5.15,4.42,4.72,0.42,0.43,0.55,0.66,0.52,0.44,0.0,0.0,0.0,0.0,0.52,0.44
1502,229.36999999999964,37,37,2.57,2.65,2.55,2.62,0.02,0.03,1.59,1.6,1.47,1.57,0.07,0.08,0.52,0.51,0.87,0.98,14.29,14.29,14.29,14.29,7.41,7.41,66.67,66.67,60.0,66.67,13.51,13.51,26.67,26.67,44.12,44.12,4.23,4.31,4.21,4.28,0.02,0.03,0.91,0.92,0.87,0.91,0.02,0.03,0.32,0.32,0.52,0.56
1503,186.00999999999976,65,59,2.25,4.31,2.25,2.6,0.0,1.71,6.1,3.23,5.25,3.02,0.0,0.02,3.6,1.28,1.65,1.72,10.0,19.15,10.0,14.29,0.0,19.15,112.24,112.24,108.16,110.2,0.0,0.42,51.51,31.43,85.71,89.8,4.04,4.94,4.04,4.55,0.0,0.38,1.71,1.16,1.56,1.11,0.0,0.0,0.9,0.5,0.65,0.6
1504,232.69999999999996,17,12,3.38,3.74,3.38,3.74,0.0,0.0,0.47,0.47,0.43,0.44,0.0,0.0,0.03,0.03,0.41,0.41,12.5,12.5,12.5,12.5,0.0,0.0,16.44,16.44,15.1,15.1,0.0,0.0,0.51,0.51,15.1,15.1,4.3,4.5,4.3,4.5,0.0,0.0,0.03,0.03,0.02,0.03,0.0,0.0,0.0,0.0,0.02,0.02
1505,59.09000000000003,0,0,6.19,7.14,4.1,5.04,2.1,2.1,3.3,3.27,3.13,3.2,0.02,0.02,0.93,0.83,2.18,2.35,25.64,25.64,18.18,18.18,25.64,25.64,58.21,58.21,59.7,58.21,0.17,0.17,22.22,16.67,47.76,47.76,7.11,7.73,5.66,6.28,1.44,1.45,1.08,1.05,1.02,1.02,0.0,0.0,0.4,0.33,0.62,0.69
1506,57.90999999999998,0,0,5.77,7.17,3.23,4.37,2.54,2.8,9.48,9.24,9.34,9.24,0.21,0.21,0.54,0.52,8.6,8.51,25.93,25.93,18.18,18.18,25.93,25.93,225.0,225.0,225.0,225.0,5.13,5.13,25.0,25.0,200.0,200.0,6.3,7.43,4.48,5.44,1.81,1.99,6.57,6.44,6.46,6.43,0.1,0.1,0.47,0.47,5.89,5.86
1507,34.50999999999996,2,0,4.55,9.65,0.35,0.03,4.2,9.62,42.39,44.8,41.06,40.71,1.16,0.81,7.51,5.45,32.4,34.45,133.33,133.33,7.14,7.14,133.33,133.33,222.52,222.52,219.21,222.52,29.2,17.7,33.33,33.33,204.64,209.93,26.39,28.84,0.7,0.08,25.7,28.77,23.46,35.23,22.18,30.9,0.46,0.34,5.2,5.39,16.52,25.17
1508,93.02000000000012,0,0,5.15,5.69,4.92,5.17,0.23,0.52,3.71,4.2,3.6,3.93,0.22,0.13,0.88,0.83,2.5,2.98,22.22,22.22,14.29,16.67,22.22,22.22,67.5,76.32,64.79,76.32,24.39,14.63,30.99,26.76,51.61,65.79,6.17,6.4,5.97,6.14,0.19,0.26,1.52,1.95,1.49,1.86,0.05,0.03,0.15,0.23,1.29,1.6
1509,73.11999999999996,2,0,5.27,6.14,4.43,5.36,0.83,0.78,0.16,0.05,0.15,0.05,0.01,0.0,0.0,0.0,0.14,0.05,25.69,25.69,15.38,15.38,25.69,25.69,50.0,50.0,50.0,50.0,2.63,0.0,0.0,0.0,50.0,50.0,5.61,6.12,5.14,5.69,0.47,0.44,0.23,0.16,0.22,0.16,0.01,0.0,0.0,0.0,0.21,0.16
1510,64.47000000000003,1,1,4.33,5.29,3.47,4.37,0.85,0.92,1.94,1.97,1.8,1.95,0.03,0.03,0.06,0.08,1.71,1.85,15.79,15.79,13.33,13.33,15.79,15.79,95.37,95.37,87.96,95.37,1.85,1.85,3.7,4.63,82.41,88.89,5.01,5.65,3.92,4.52,1.08,1.14,0.8,0.84,0.76,0.82,0.01,0.01,0.01,0.02,0.74,0.79
1511,77.63999999999996,1,0,4.78,6.0,2.87,3.3,1.91,2.7,5.89,5.89,5.69,5.36,0.05,0.05,2.14,1.76,3.5,3.54,32.65,32.65,14.29,14.29,32.65,32.65,178.57,178.57,164.29,178.57,2.63,2.63,92.86,92.86,100.0,102.38,4.94,5.63,3.45,3.67,1.49,1.96,4.81,4.83,4.65,4.44,0.03,0.03,2.08,1.78,2.54,2.64
1512,95.01999999999998,0,0,4.03,4.91,3.08,3.64,0.95,1.27,2.54,2.21,2.45,2.1,0.0,0.0,0.24,0.2,2.21,1.9,22.22,22.22,11.11,13.04,22.22,22.22,100.0,100.0,95.65,100.0,0.0,0.0,6.13,5.56,91.3,95.65,4.74,5.31,3.74,4.04,1.0,1.27,1.28,1.04,1.22,0.96,0.0,0.0,0.11,0.08,1.11,0.87
1513,98.49000000000001,15,7,6.09,8.09,1.52,1.23,4.57,6.86,3.24,2.75,2.96,2.61,0.08,0.08,2.05,1.57,0.83,0.95,29.03,29.03,18.18,18.18,29.03,29.03,110.0,110.0,110.0,110.0,11.59,11.59,63.64,60.0,50.0,50.0,5.39,7.7,3.68,3.12,1.7,4.59,4.12,3.79,3.93,3.67,0.06,0.06,2.65,2.2,1.22,1.4
1514,69.09999999999992,3,0,4.56,5.75,3.36,4.2,1.2,1.55,6.38,6.09,6.32,6.11,0.09,0.09,0.23,0.22,6.01,5.8,23.08,23.08,15.38,15.38,23.08,23.08,193.55,193.55,193.55,193.55,9.68,9.68,5.71,5.71,187.1,187.1,5.75,6.44,4.49,5.09,1.26,1.35,2.78,2.7,2.76,2.71,0.05,0.05,0.09,0.09,2.62,2.57
1515,70.55,3,0,5.3,7.2,3.2,4.48,2.1,2.72,5.92,8.69,5.71,7.67,0.33,0.21,1.29,1.2,4.1,6.25,30.03,30.03,14.29,16.67,30.03,30.03,137.5,141.67,134.72,136.11,27.59,17.24,25.0,20.83,105.56,109.72,5.24,6.44,4.51,5.44,0.73,1.0,2.19,4.05,2.04,3.24,0.17,0.12,0.48,0.52,1.39,2.6
1516,58.01000000000002,3,0,4.76,7.74,1.76,2.95,3.0,4.79,16.46,17.13,14.38,13.74,0.29,0.24,5.31,2.36,8.77,11.14,34.78,20.83,11.11,15.0,34.78,20.83,385.71,385.71,385.71,385.71,16.67,13.89,88.89,76.39,385.71,385.71,4.51,5.62,3.07,4.01,1.44,1.62,10.52,12.99,9.79,11.92,0.21,0.17,1.15,1.38,8.44,10.37
1517,133.05000000000004,49,49,1.9,2.13,1.47,1.58,0.43,0.55,3.01,3.62,2.93,3.4,0.0,0.0,0.41,0.38,2.53,3.01,45.45,45.45,11.11,14.29,45.45,45.45,76.92,95.45,76.92,92.42,0.0,0.0,15.38,15.38,61.54,83.33,4.03,4.39,3.21,3.4,0.82,0.99,3.22,3.87,3.13,3.57,0.0,0.0,0.54,0.5,2.59,3.07
1518,50.60999999999996,0,0,5.3,5.45,2.94,3.1,2.35,2.35,1.26,1.26,1.21,1.26,0.0,0.0,0.0,0.0,1.21,1.26,22.34,22.34,9.52,9.52,22.34,22.34,184.21,184.21,178.95,184.21,0.0,0.0,0.0,0.0,178.95,184.21,4.67,4.82,3.68,3.83,0.99,0.99,1.43,1.43,1.37,1.43,0.0,0.0,0.0,0.0,1.37,1.43
1519,125.13999999999997,0,0,4.53,5.42,2.01,2.53,2.53,2.89,8.17,7.58,7.51,7.25,0.43,0.46,1.67,1.53,5.41,5.27,183.33,183.33,10.53,13.04,183.33,183.33,87.16,87.16,83.49,87.16,6.4,7.09,44.44,43.75,70.18,74.77,4.58,5.14,2.97,3.47,1.62,1.68,2.61,2.71,2.44,2.4,0.05,0.05,1.13,0.98,1.27,1.37
1520,110.38999999999999,3,0,3.42,4.57,2.26,3.42,1.16,1.15,0.65,0.96,0.63,0.87,0.0,0.0,0.19,0.18,0.43,0.69,29.73,29.73,11.11,12.5,29.73,29.73,28.89,57.69,26.67,52.17,0.0,0.0,5.77,7.69,22.22,52.17,4.13,4.97,3.12,3.95,1.01,1.01,0.23,0.72,0.22,0.6,0.0,0.0,0.09,0.09,0.13,0.51
1521,180.43999999999988,1,0,3.87,4.12,3.85,4.08,0.02,0.03,3.75,3.75,3.59,3.67,1.39,1.37,0.29,0.28,1.91,2.02,15.38,15.38,15.38,15.38,13.33,13.33,3500.0,3500.0,3100.0,3300.0,700.0,700.0,400.0,400.0,2000.0,2200.0,4.53,4.7,4.5,4.64,0.03,0.06,6.05,6.06,5.45,5.76,1.28,1.27,0.75,0.75,3.42,3.73
1522,49.49999999999999,0,0,9.33,10.24,0.97,0.61,8.36,9.64,23.03,22.99,22.87,22.95,0.3,0.3,0.67,0.55,21.9,22.1,22.65,22.65,11.11,11.11,22.65,22.65,325.0,325.0,325.0,300.0,5.22,5.22,25.0,20.0,300.0,300.0,7.03,8.14,1.89,1.35,5.15,6.79,19.6,19.47,19.05,19.26,0.08,0.08,1.35,1.02,17.62,18.16
1523,70.93000000000004,9,9,6.58,6.96,2.04,2.38,4.54,4.58,5.03,5.6,4.82,5.44,0.06,0.06,0.79,0.79,3.98,4.6,31.58,31.58,11.11,11.11,31.58,31.58,170.0,170.0,165.0,170.0,4.08,4.08,23.08,23.08,150.0,155.0,5.96,6.35,4.08,4.44,1.88,1.91,3.11,3.39,2.99,3.3,0.02,0.02,0.69,0.64,2.27,2.63
1524,68.41000000000007,0,0,3.9,4.34,3.11,3.55,0.79,0.79,17.73,17.78,16.93,17.72,0.03,0.03,0.47,0.45,16.43,17.23,18.75,18.75,11.76,11.76,18.75,18.75,900.0,900.0,850.0,900.0,0.36,0.36,100.0,100.0,850.0,900.0,4.74,5.08,3.95,4.29,0.8,0.8,29.12,29.13,28.1,29.11,0.0,0.0,4.51,4.14,23.59,24.97
1525,91.47999999999998,0,0,7.2,7.67,1.84,2.38,5.37,5.29,8.3,8.42,7.21,8.11,1.49,1.62,0.58,0.55,5.15,5.95,26.93,26.93,11.76,11.76,26.93,26.93,3650.0,3650.0,3400.0,3600.0,104.76,100.0,80.77,69.23,3400.0,3600.0,4.62,5.09,3.0,3.56,1.62,1.54,27.16,27.31,24.92,26.37,1.35,1.38,0.76,0.68,22.81,24.31
1526,98.93000000000005,9,5,2.11,2.72,2.11,2.7,0.0,0.02,1.27,1.46,1.2,1.38,0.0,0.0,0.11,0.11,1.09,1.27,7.14,7.14,7.14,7.14,0.0,3.85,112.5,112.5,112.5,112.5,0.0,0.0,9.09,9.09,106.25,106.25,2.44,2.88,2.44,2.86,0.0,0.02,2.65,2.82,2.49,2.76,0.0,0.0,0.26,0.26,2.23,2.5
1527,77.74000000000005,0,0,3.15,3.68,3.02,3.55,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,9.09,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,4.05,3.57,3.88,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1528,103.52999999999999,2,0,3.66,3.93,3.28,3.55,0.38,0.38,2.4,2.4,2.29,2.4,0.0,0.0,0.2,0.19,2.09,2.2,13.04,13.04,10.53,10.53,13.04,13.04,500.0,500.0,500.0,500.0,0.0,0.0,13.82,13.82,500.0,500.0,3.96,4.11,3.68,3.83,0.27,0.27,3.75,3.75,3.57,3.75,0.0,0.0,0.06,0.05,3.51,3.7
