,parcel_id,parcel_id_REMM,county_id,zone_id,parcel_acres,land_value,max_far,max_dua,has_buildings,was_developed,was_redeveloped,developable,residential_units,job_spaces,building_sqft,non_residential_sqft,residential_sqft,unit_price_non_residential,res_price_per_sqft,is_sf,is_mf,is_industrial,is_retail,is_office,is_govt,is_mixeduse,is_other,year_built,building_count,households_count,non_res_value,res_value,total_value,job_spaces_added,res_units_added,acreage_dev,acreage_redev,acreage_dev_res,acreage_redev_res,acreage_dev_nonres,acreage_redev_nonres,res_units_added_dev,res_units_added_redev,value_added_dev,value_added_redev,value_added_dev_res,value_added_dev_nonres
215415,501230,501230,57,390,0.13989127,30000.0,0.0,14.29681784,1,0,1,1.0,2.0,0.0,3046.8318545,0.0,3046.8318545,0.0,69.48455211701452,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,211707.74678578525,241707.74678578525,0.0,1.0,,0.13989127,,0.13989127,,,,1.0,,113661.39902278525,,
215571,522071,522071,57,191,0.614231428,55760.0,0.0,6.51220341,1,0,1,1.0,4.0,0.0,8026.7763,0.0,8026.7763,0.0,71.742149707371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,575858.1869821775,631618.1869821775,0.0,3.0,,0.614231428,,0.614231428,,,,3.0,,509945.1869799775,,
218820,474307,474307,57,178,1.001101435,68000.0,0.0,2.9966993310000003,1,0,1,1.0,3.0,0.0,8721.5957,0.0,8721.5957,0.0,64.14380007314661,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,559436.2908996153,627436.2908996153,0.0,2.0,,1.001101435,,1.001101435,,,,2.0,,434188.1190396152,,
218822,524887,524887,57,189,0.773313238,126566.44,0.0,7.758822309,1,0,1,1.0,5.0,0.0,10105.657389,0.0,10105.657389,0.0,71.44052111766376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,721953.4301067294,848519.8701067293,0.0,4.0,,0.773313238,,0.773313238,,,,4.0,,721953.4301067295,,
218912,542429,542429,57,293,0.27382310600000004,33462.0,0.0,7.303985527,1,0,1,1.0,2.0,0.0,3578.320344,0.0,3578.320344,0.0,72.34467591027062,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,258872.4255898081,292334.42558980803,0.0,1.0,,0.27382310600000004,,0.27382310600000004,,,,1.0,,162546.20429430806,,
222979,486925,486925,57,183,1.423327248,84825.0,0.0,2.810316465,1,0,1,1.0,3.0,0.0,9300.020238,0.0,9300.020238,0.0,63.07512996053901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,586599.985147493,671424.985147493,0.0,2.0,,1.423327248,,1.423327248,,,,2.0,,546312.985147533,,
223043,473816,473816,57,193,5.117563896,121850.0,0.0,0.977027371,1,0,1,1.0,4.0,0.0,11146.054165,0.0,11146.054165,0.0,69.10707739991518,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,770271.227884302,892121.227884302,0.0,3.0,,5.117563896,,5.117563896,,,,3.0,,709711.2278879822,,
223044,505839,505839,57,193,1.000291876,61250.0,0.0,2.9991246260000004,1,0,1,1.0,3.0,0.0,8714.542828,0.0,8714.542828,0.0,66.91874815903437,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,583166.2968280511,644416.2968280511,0.0,2.0,,1.000291876,,1.000291876,,,,2.0,,482747.54794437106,,
223054,514673,514673,57,154,2.04350725,63000.0,0.0,2.93612856,1,0,1,1.0,5.0,0.0,13352.276373,0.0,13352.276373,0.0,58.43300382651802,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,780213.6163962353,843213.6163962353,0.0,4.0,,2.04350725,,2.04350725,,,,4.0,,587485.6575099153,,
223224,460300,460300,57,210,0.346960996,24984.0,0.0,5.7643366920000005,1,0,1,1.0,2.0,0.0,3022.724198000001,0.0,3022.724198000001,0.0,68.62147377298214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,207423.7892760155,232407.7892760155,0.0,1.0,,0.346960996,,0.346960996,,,,1.0,,207423.7892760155,,
223320,484963,484963,57,341,0.20640554100000005,22000.0,0.0,14.53449352,1,0,1,1.0,3.0,0.0,4495.5126855,0.0,4495.5126855,0.0,63.483378554467144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,285390.3336100057,307390.3336100057,0.0,2.0,,0.20640554100000005,,0.20640554100000005,,,,2.0,,220021.33361240567,,
223418,470216,470216,57,374,0.173672737,21037.0,1.0,25.0,1,0,1,1.0,4.0,0.0,7565.18442,0.0,7565.18442,0.0,56.86030848235368,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,430158.719847096,451195.719847096,0.0,3.0,,0.173672737,,0.173672737,,,,3.0,,362827.237972296,,
223435,486128,486128,57,383,0.47806449,55998.0,0.0,4.18353599,1,0,1,1.0,2.0,0.0,5206.1222975,0.0,5206.1222975,0.0,65.19464174230475,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,339411.27805213706,395409.27805213706,0.0,1.0,,0.47806449,,0.47806449,,,,1.0,,339411.27805213706,,
223759,547808,547808,57,389,0.7607428629999999,44480.0,0.0,3.943513826,1,0,1,1.0,3.0,0.0,4970.6938695,0.0,4970.6938695,0.0,61.32019954918496,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,304803.93997565034,349283.93997565034,0.0,2.0,,0.7607428629999999,,0.7607428629999999,,,,2.0,,304803.93997565034,,
223807,471184,471184,57,292,0.7355319029999999,44946.0,0.0,2.719120668,1,0,1,1.0,2.0,0.0,3203.9769699999997,0.0,3203.9769699999997,0.0,74.17855821357549,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,237666.3921841002,282612.39218410023,0.0,1.0,,0.7355319029999999,,0.7355319029999999,,,,1.0,,134851.13208410025,,
224008,475329,475329,57,191,0.749045083,62960.0,0.0,6.67516564,1,0,1,1.0,4.0,0.0,9788.521143,0.0,9788.521143,0.0,67.13184590038104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,657121.4929644978,720081.4929644977,0.0,3.0,,0.749045083,,0.749045083,,,,3.0,,657121.4929644978,,
224341,480879,480879,57,374,0.27591316,40000.0,0.0,7.24865752,1,0,1,1.0,2.0,0.0,3605.633172,0.0,3605.633172,0.0,53.16600814279422,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,191697.12258248095,231697.1225824809,0.0,1.0,,0.27591316,,0.27591316,,,,1.0,,32615.816564760928,,
224357,465954,465954,57,390,0.195125772,30000.0,0.0,15.37469896,1,0,1,1.0,2.0,0.0,4249.8393095,0.0,4249.8393095,0.0,64.07320716299414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,272300.83448702947,302300.83448702947,0.0,1.0,,0.195125772,,0.195125772,,,,1.0,,167292.29235062946,,
224631,494562,494562,57,374,0.687158288,50240.0,0.0,7.276343871,1,0,1,1.0,4.0,0.0,8979.784511999998,0.0,8979.784511999998,0.0,56.08191084919496,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,503603.4744469656,553843.4744469656,0.0,3.0,,0.687158288,,0.687158288,,,,3.0,,316099.2250056657,,
226980,528040,528040,57,349,0.26665863300000003,40000.0,0.0,7.500225947000001,1,0,1,1.0,2.0,0.0,3484.695018,0.0,3484.695018,0.0,67.47131908319443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,235116.969467096,275116.96946709603,0.0,1.0,,0.26665863300000003,,0.26665863300000003,,,,1.0,,235116.96946709606,,
226985,529108,529108,57,347,0.384297261,37000.0,0.0,7.806456886,1,0,1,1.0,3.0,0.0,5021.996607,0.0,5021.996607,0.0,66.03400264674829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,331622.5372385989,368622.5372385989,0.0,2.0,,0.384297261,,0.384297261,,,,2.0,,237187.7163467989,,
226986,544164,544164,57,347,0.278543916,30240.0,0.0,7.180196318999998,1,0,1,1.0,2.0,0.0,3033.343245,0.0,3033.343245,0.0,67.69730399180328,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,205349.159768248,235589.159768248,0.0,1.0,,0.278543916,,0.278543916,,,,1.0,,144163.677842848,,
227426,529029,529029,57,293,0.29403761,33000.0,0.0,6.801850965,1,0,1,1.0,2.0,0.0,3842.4834840000003,0.0,3842.4834840000003,0.0,69.61770564178839,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,267504.88412254554,300504.88412254554,0.0,1.0,,0.29403761,,0.29403761,,,,1.0,,267504.88412254554,,
231430,505356,505356,57,183,0.788580927,67650.0,0.0,2.536201335,1,0,1,1.0,2.0,0.0,5152.587777000001,0.0,5152.587777000001,0.0,72.53878009749165,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,373762.4316888264,441412.4316888264,0.0,1.0,,0.788580927,,0.788580927,,,,1.0,,218237.47988882632,,
231485,561165,561165,57,213,0.614950989,108259.0,1.0,25.0,1,0,1,1.0,11.0,0.0,26787.26506,0.0,26787.265059999998,0.0,46.66303298731883,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,1249975.0331348332,1358234.0331348332,0.0,10.0,,0.614950989,,0.614950989,,,,10.0,,1249975.0331348332,,
231551,511321,511321,57,171,5.655248602,117000.0,0.0,0.88413443,1,0,1,1.0,5.0,0.0,12317.131454999999,0.0,12317.131454999999,0.0,65.14194190042271,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,802361.8616214789,919361.8616214788,0.0,4.0,,5.655248602,,5.655248602,,,,4.0,,506336.8617084789,,
231563,554109,554109,57,265,4.487921428,165926.06,0.0,2.8966639030000003,1,0,1,1.0,12.0,0.0,39098.77148,0.0,39098.77148,0.0,60.568205874135046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,2368142.4404264,2534068.5004264,0.0,11.0,,4.487921428,,4.487921428,,,,11.0,,2368142.4404264,,
231841,527235,527235,57,361,0.387173587,65620.0,0.0,7.7484624439999985,1,0,1,1.0,3.0,0.0,5059.584437999999,0.0,5059.584437999999,0.0,71.74985433042978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,363024.4463990094,428644.4463990094,0.0,1.0,,0.387173587,,0.387173587,,,,1.0,,-21522.60952602059,,
231847,523860,523860,57,374,0.210069164,40000.0,1.0,25.0,1,0,1,1.0,5.0,0.0,9150.612779,0.0,9150.612779,0.0,57.44169847655635,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,525626.7401270415,565626.7401270415,0.0,4.0,,0.210069164,,0.210069164,,,,4.0,,424899.5587213513,,
231849,508051,508051,57,374,0.156117422,39520.0,1.0,25.0,1,0,1,1.0,3.0,0.0,6800.474886,0.0,6800.474886,0.0,58.540887564949685,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,398105.83568959,437625.83568959,0.0,2.0,,0.156117422,,0.156117422,,,,2.0,,398105.83568959,,
231858,515070,515070,57,383,0.414763559,54264.0,0.0,4.822024391999999,1,0,1,1.0,2.0,0.0,4516.7751625,0.0,4516.7751625,0.0,66.55753126250809,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,300625.4040838139,354889.40408381383,0.0,1.0,,0.414763559,,0.414763559,,,,1.0,,180605.45733209388,,
231952,554483,554483,57,190,0.68403896,52030.0,0.0,7.309525173,1,0,1,1.0,4.0,0.0,8939.021133,0.0,8939.021133,0.0,67.91520609005313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,607095.4624910352,659125.4624910352,0.0,3.0,,0.68403896,,0.68403896,,,,3.0,,494794.89822087524,,
231955,535858,535858,57,190,0.396111064,45795.0,0.0,7.573633439,1,0,1,1.0,2.0,0.0,5176.379384999998,0.0,5176.379384999998,0.0,63.972166624821604,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,331144.20453051146,376939.20453051146,0.0,1.0,,0.396111064,,0.396111064,,,,1.0,,212589.19308915152,,
231956,535860,535860,57,190,0.280874425,43000.0,0.0,7.120619838,1,0,1,1.0,2.0,0.0,3670.466982,0.0,3670.466982,0.0,74.4071107523097,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,273108.84324237,316108.84324237,0.0,1.0,,0.280874425,,0.280874425,,,,1.0,,169121.56054108994,,
232031,488153,488153,57,198,3.421313324,110150.0,0.0,7.891706325,1,0,1,1.0,22.0,0.0,44709.72252,0.0,44709.72252,0.0,60.65762863566664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,2711985.745021861,2822135.745021861,0.0,21.0,,3.421313324,,3.421313324,,,,21.0,,2655320.745024661,,
232212,549218,549218,57,389,0.60226864,41240.0,0.0,4.98116588,1,0,1,1.0,2.0,0.0,3935.223294,0.0,3935.223294,0.0,57.96850335879614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,228119.0047358518,269359.0047358518,0.0,1.0,,0.60226864,,0.60226864,,,,1.0,,139029.94452021178,,
232234,461731,461731,57,284,0.455563032,37224.0,0.0,6.585257773,1,0,1,1.0,3.0,0.0,5953.2977070000015,0.0,5953.2977070000015,0.0,71.48069227983802,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,425545.84144433244,462769.84144433244,0.0,2.0,,0.455563032,,0.455563032,,,,2.0,,326494.24453433236,,
232274,485128,485128,57,292,1.222057079,57489.0,0.0,2.45487715,1,0,1,1.0,3.0,0.0,5323.280637,0.0,5323.280637,0.0,70.30302756528619,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,374242.74536076526,431731.74536076526,0.0,2.0,,1.222057079,,1.222057079,,,,2.0,,277161.3119407652,,
232308,486660,486660,57,390,0.250598541,30750.0,0.0,7.980892429,1,0,1,1.0,2.0,0.0,3274.821735,0.0,3274.821735,0.0,56.92112435035914,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,186406.5352031939,217156.5352031939,0.0,1.0,,0.250598541,,0.250598541,,,,1.0,,186406.5352031939,,
232780,557476,557476,57,388,0.375479937,46260.0,1.3,25.0,1,0,1,1.0,8.0,0.0,16355.90605,0.0,16355.90605,0.0,66.68957050369697,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,1090768.3496733191,1137028.3496733191,0.0,7.0,,0.375479937,,0.375479937,,,,7.0,,978484.0101437188,,
234340,488811,488811,57,244,2.08246941,72500.0,1.3,25.0,1,0,1,1.0,37.0,0.0,90712.36749,0.0,90712.36749,0.0,51.57731090832719,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,4678699.981262162,4751199.981262162,0.0,36.0,,2.08246941,,2.08246941,,,,36.0,,4585443.6100201635,,
235339,534963,534963,57,347,0.281400635,30000.0,0.0,7.107304512000001,1,0,1,1.0,2.0,0.0,3064.4529125,0.0,3064.4529125,0.0,68.78363679658139,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,210784.21611362603,240784.21611362603,0.0,1.0,,0.281400635,,0.281400635,,,,1.0,,148590.08770098598,,
235670,523359,523359,57,159,1.157350345,42450.0,0.0,2.592127796,1,0,1,1.0,3.0,0.0,7562.1271545,0.0,7562.1271545,0.0,63.18764885462992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,477833.03523260774,520283.03523260774,0.0,2.0,,1.157350345,,1.157350345,,,,2.0,,390006.07277764776,,
235677,496915,496915,57,271,0.766919281,48230.0,0.0,2.607836378,1,0,1,1.0,2.0,0.0,5011.050582000002,0.0,5011.050582000002,0.0,65.4629541269769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,328038.1743774269,376268.17437742685,0.0,1.0,,0.766919281,,0.766919281,,,,1.0,,328038.1743774269,,
235732,529345,529345,57,293,0.276721932,33000.0,0.0,7.227471937000001,1,0,1,1.0,2.0,0.0,3616.202211,0.0,3616.202211,0.0,71.47683389502927,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,258474.68476648466,291474.68476648466,0.0,1.0,,0.276721932,,0.276721932,,,,1.0,,148860.44937536464,,
235741,497333,497333,57,301,1.103936108,31000.0,0.0,19.92868958,1,0,1,1.0,18.0,0.0,36065.59263,0.0,36065.59263,0.0,53.739074644258146,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,1938131.5744329768,1969131.5744329768,0.0,17.0,,1.103936108,,1.103936108,,,,17.0,,1938131.5744329768,,
239617,562522,562522,57,388,1.115388242,65160.0,1.3,25.0,1,0,1,1.0,25.0,0.0,48586.31182,0.0,48586.31182,0.0,68.73495250824806,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,3339577.8354986315,3404737.8354986315,0.0,24.0,,1.115388242,,1.115388242,,,,24.0,,3254820.4176159315,,
239952,513411,513411,57,420,0.7465798290000001,79725.0,0.0,2.6788829830000003,1,0,1,1.0,2.0,0.0,6504.203472000001,0.0,6504.203472000001,0.0,60.52748453694929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,393683.0750766519,473408.0750766519,0.0,1.0,,0.7465798290000001,,0.7465798290000001,,,,1.0,,393683.0750766519,,
240134,510784,510784,57,341,0.201602604,22000.0,0.0,14.8807602,1,0,1,1.0,3.0,0.0,4390.904707,0.0,4390.904707,0.0,63.44354052020223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,278574.5406989012,300574.5406989012,0.0,1.0,,0.201602604,,0.201602604,,,,1.0,,230989.5407037012,,
240138,489457,489457,57,341,0.17326136399999995,22000.0,0.0,11.54325441,1,0,1,1.0,2.0,0.0,3018.9060012000004,0.0,3018.9060012000004,0.0,62.0104611504295,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,187203.7533042111,209203.7533042111,0.0,1.0,,0.17326136399999995,,0.17326136399999995,,,,1.0,,136577.75330381107,,
240150,484574,484574,57,337,0.201389878,22000.0,2.0,30.0,1,0,1,1.0,5.0,0.0,8772.54307,0.0,8772.54307,0.0,62.6153809024504,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,549296.1258112015,571296.1258112015,0.0,4.0,,0.201389878,,0.201389878,,,,4.0,,503712.12581428146,,
240183,518752,518752,57,328,0.220697367,20000.0,2.0,30.0,1,0,1,1.0,5.0,0.0,9613.577298,0.0,9613.577298,0.0,59.43348190206338,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,571368.3723547704,591368.3723547704,0.0,3.0,,0.220697367,,0.220697367,,,,3.0,,571368.3723547704,,
240244,459952,459952,57,383,0.4120732170000001,54519.0,0.0,4.853506407,1,0,1,1.0,2.0,0.0,5384.972804999999,0.0,5384.972804999999,0.0,61.55387839142515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,331465.9611801016,385984.96118010156,0.0,1.0,,0.4120732170000001,,0.4120732170000001,,,,1.0,,331465.9611801016,,
240245,506194,506194,57,383,0.531685655,57528.0,0.0,3.76162114,1,0,1,1.0,2.0,0.0,4632.0454260000015,0.0,4632.0454260000015,0.0,66.27650925110953,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,306995.8015278486,364523.8015278486,0.0,1.0,,0.531685655,,0.531685655,,,,1.0,,181713.95469124857,,
240344,539102,539102,57,202,22.56028716,1212530.0,0.0,2.969820354,1,0,1,1.0,68.0,0.0,147408.916305,0.0,147408.916305,0.0,70.19056381737454,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,10346714.947156124,11559244.947156126,0.0,67.0,,22.56028716,,22.56028716,,,,67.0,,9950045.947146183,,
240378,528531,528531,57,200,0.320618336,18259.0,1.0,25.0,1,0,1,1.0,7.0,0.0,13966.1347,0.0,13966.1347,0.0,50.761960005805854,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,708948.3710770975,727207.3710770975,0.0,6.0,,0.320618336,,0.320618336,,,,6.0,,615798.6793695774,,
240476,520881,520881,57,277,4.823611263,165000.0,0.0,2.9023897730000003,1,0,1,1.0,14.0,0.0,42023.30132,0.0,42023.30132,0.0,62.95747222034064,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,2645680.8254609043,2810680.8254609043,0.0,13.0,,4.823611263,,4.823611263,,,,13.0,,2591211.825458344,,
240674,505575,505575,57,299,0.8670690609999999,47454.0,0.0,6.9198640220000005,1,0,1,1.0,6.0,0.0,11330.85849,0.0,11330.85849,0.0,69.78393604293672,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,790711.9041777264,838165.9041777264,0.0,5.0,,0.8670690609999999,,0.8670690609999999,,,,5.0,,790711.9041777264,,
240832,518528,518528,57,350,0.091727785,20000.0,2.0,30.0,1,0,1,1.0,2.0,0.0,2996.74673325,0.0,2996.74673325,0.0,54.369575142609214,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,162931.84669680454,182931.84669680454,0.0,1.0,,0.091727785,,0.091727785,,,,1.0,,162931.84669680454,,
240870,513868,513868,57,191,1.116837784,86623.0,0.0,4.4769259,1,0,1,1.0,5.0,0.0,9729.890772,0.0,9729.890772,0.0,70.16097650332789,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,682658.6378342389,769281.637834239,0.0,4.0,,1.116837784,,1.116837784,,,,4.0,,523396.82924783905,,
241211,501705,501705,57,383,0.484007476,56253.0,0.0,4.132167581,1,0,1,1.0,2.0,0.0,5270.84141,0.0,5270.84141,0.0,64.77886185167101,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,341439.1075404568,397692.1075404568,0.0,1.0,,0.484007476,,0.484007476,,,,1.0,,341439.1075404568,,
241366,483455,483455,57,179,1.0106930790000002,80000.0,0.0,2.968260159,1,0,1,1.0,3.0,0.0,6603.868579499999,0.0,6603.868579499999,0.0,64.09284161959381,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,423260.70294250536,503260.70294250536,0.0,2.0,,1.0106930790000002,,1.0106930790000002,,,,2.0,,315841.65842118545,,
242484,465798,465798,57,320,0.132608425,20000.0,2.0,30.0,1,0,1,1.0,3.0,0.0,5776.422974,0.0,5776.422974,0.0,55.42799208101911,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,320175.5268594889,340175.5268594889,0.0,2.0,,0.132608425,,0.132608425,,,,2.0,,315175.52685925394,,
244168,534333,534333,57,293,0.322943453,33726.0,0.0,6.19303467,1,0,1,1.0,2.0,0.0,3516.8542025,0.0,3516.8542025,0.0,72.49991911453972,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,254971.6452188791,288697.6452188791,0.0,1.0,,0.322943453,,0.322943453,,,,1.0,,153235.99756523911,,
248530,473381,473381,57,311,0.512426275,33993.0,0.0,19.51500244,1,0,1,1.0,10.0,0.0,16740.966389999998,0.0,16740.966389999998,0.0,66.07326529720856,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,1106130.3136181221,1140123.3136181221,0.0,9.0,,0.512426275,,0.512426275,,,,9.0,,1027947.1793071621,,
248574,459709,459709,57,341,0.16936786899999998,22000.0,0.0,11.80861523,1,0,1,1.0,2.0,0.0,2951.0657552,0.0,2951.0657552,0.0,63.06148976206186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,186098.60290871613,208098.60290871613,0.0,1.0,,0.16936786899999998,,0.16936786899999998,,,,1.0,,138206.60290531613,,
248589,474152,474152,57,341,0.134747806,22000.0,0.0,14.84254218,1,0,1,1.0,2.0,0.0,2934.807223,0.0,2934.807223,0.0,62.77542331437371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,184233.76576990657,206233.76576990657,0.0,1.0,,0.134747806,,0.134747806,,,,1.0,,138855.76576873654,,
248679,511681,511681,57,374,0.15704124,20825.0,1.0,25.0,1,0,1,1.0,4.0,0.0,6840.716394,0.0,6840.716394,0.0,59.79208035436866,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,409020.664311495,429845.664311495,0.0,3.0,,0.15704124,,0.15704124,,,,3.0,,409020.664311495,,
248680,529272,529272,57,374,0.264780334,40000.0,0.0,7.553431066,1,0,1,1.0,2.0,0.0,3460.1494049999997,0.0,3460.1494049999997,0.0,56.30323177518172,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,194817.59392647207,234817.59392647212,0.0,1.0,,0.264780334,,0.264780334,,,,1.0,,102895.84630727214,,
249033,558325,558325,57,386,0.216370074,45000.0,1.3,25.0,1,0,1,1.0,4.0,0.0,9425.080425,0.0,9425.080425,0.0,66.65931027367562,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,628269.3604044215,673269.3604044215,0.0,3.0,,0.216370074,,0.216370074,,,,3.0,,628269.3604044215,,
249138,542679,542679,57,298,1.697097412,51804.0,1.0,25.0,1,0,1,1.0,34.0,0.0,73925.56326,0.0,73925.56326,0.0,54.66728852506599,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,4041310.096112438,4093114.096112438,0.0,33.0,,1.697097412,,1.697097412,,,,33.0,,4041310.096112438,,
249147,474888,474888,57,390,0.241334119,25908.0,0.0,16.57453165,1,0,1,1.0,3.0,0.0,5256.25712,0.0,5256.25712,0.0,67.01465393260726,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,352246.2518776029,378154.25187760295,0.0,2.0,,0.241334119,,0.241334119,,,,2.0,,287214.2518810029,,
