,parcel_id,county_id,parcel_acres,max_far,max_dua,year_built,was_redeveloped,was_developed,is_sf,is_mf,residential_units,job_spaces_added,Year
696964,750728,49,5.226405144,0.5,40.0,2021.0,0,1,0.0,1.0,100.0,0.0,2021
699393,753157,49,5.237796307,0.5,40.0,2021.0,0,1,0.0,1.0,100.0,0.0,2021
701591,755384,35,5.494357109,1.5972000000000002,22.0,2021.0,0,1,0.0,1.0,100.0,0.0,2021
700908,754672,11,5.937495232,1.65,20.0,2021.0,0,1,0.0,1.0,103.0,0.0,2021
700909,754673,11,5.937497616,1.65,20.0,2021.0,0,1,0.0,1.0,103.0,0.0,2021
702864,756657,35,5.011624813,1.815,22.0,2021.0,0,1,0.0,1.0,110.0,0.0,2021
702861,756654,35,5.011623859,1.815,22.0,2021.0,0,1,0.0,1.0,110.0,0.0,2021
6090,6232,11,4.561365393908832,4.0,30.0,2021.0,0,1,0.0,1.0,111.0,0.0,2021
11227,11854,11,6.125343995607597,1.1,20.0,2021.0,0,1,0.0,1.0,114.0,0.0,2021
9105,9518,11,6.334042912431114,2.09,20.0,2021.0,0,1,0.0,1.0,116.0,0.0,2021
663559,717181,57,7.785860538,1.4300000000000002,16.0,2021.0,0,1,0.0,1.0,118.0,0.0,2021
66706,69520,35,0.7340612983821788,9.0,196.02000000000004,2021.0,0,1,0.0,1.0,128.0,0.0,2021
702489,756282,35,7.088200092,1.5972000000000002,22.0,2021.0,0,1,0.0,1.0,145.0,0.0,2021
703175,756968,11,7.882766724,1.1,20.0,2021.0,0,1,0.0,1.0,156.0,0.0,2021
66692,69506,35,0.93081779136832,9.0,196.02000000000004,2021.0,0,1,0.0,1.0,178.0,0.0,2021
64641,67391,35,2.013154101275372,9.0,196.02000000000004,2021.0,0,1,0.0,1.0,359.0,0.0,2021
51644,54199,35,0.3894425789653361,0.5,10.701240000000002,2021.0,0,1,1.0,0.0,3.0,0.0,2021
51588,54142,35,0.1211269579536597,0.5,10.701240000000002,2021.0,0,1,1.0,0.0,1.0,0.0,2021
51464,54017,35,0.1174292088765818,0.5,15.01368,2021.0,0,1,1.0,0.0,1.0,0.0,2021
51353,53904,35,0.4412922676578477,0.5,6.229080000000001,2021.0,0,1,1.0,0.0,2.0,0.0,2021
51300,53851,35,0.4013004133387245,0.5,16.45116,2021.0,0,1,1.0,0.0,2.0,0.0,2021
21299,22394,57,6.505912840437354,0.5,4.5,2021.0,0,1,1.0,0.0,28.0,0.0,2021
51297,53848,35,0.4811904366465776,0.5,7.506840000000001,2021.0,0,1,1.0,0.0,3.0,0.0,2021
51066,53613,35,0.0852511705978486,0.5,15.01368,2021.0,0,1,1.0,0.0,1.0,0.0,2021
27638,29831,35,0.9319678745811464,0.0,4.631880000000001,2021.0,0,1,1.0,0.0,4.0,0.0,2021
25233,27048,57,0.4433688131868512,0.5,2.4,2021.0,0,1,1.0,0.0,1.0,0.0,2021
25101,26911,57,0.4242157391003918,0.5,2.5,2021.0,0,1,1.0,0.0,1.0,0.0,2021
24603,26327,57,1.479150031775084,0.5,2.4,2021.0,0,1,1.0,0.0,4.0,0.0,2021
24586,26305,57,4.924418839018938,0.5,2.4,2021.0,0,1,1.0,0.0,11.0,0.0,2021
24186,25840,57,0.2622820461458591,0.5,3.1,2021.0,0,1,1.0,0.0,1.0,0.0,2021
5458,5573,11,0.1389085129937218,0.5,0.0,2021.0,0,1,0.0,0.0,0.0,3.0,2021
65689,68465,35,0.2718079246339627,0.5,0.0,2021.0,0,1,0.0,0.0,0.0,6.0,2021
9696,10147,11,1.101469893330477,0.2,0.0,2021.0,0,1,0.0,0.0,0.0,10.0,2021
54242,56872,35,1.0786167995506613,1.0,0.0,2021.0,0,1,0.0,0.0,0.0,51.0,2021
7362,7703,11,7.275957202430614,0.2,0.0,2021.0,0,1,0.0,0.0,0.0,68.0,2021
658997,712604,11,6.128038406,2.2,20.0,2021.0,0,1,0.0,0.0,0.0,575.0,2021
142828,145768,11,2.078306494366121,0.5,2.9,2022.0,1,0,1.0,0.0,6.0,0.0,2022
601377,607444,49,2.085876703,0.5,3.5,2022.0,1,0,1.0,0.0,6.0,0.0,2022
270746,273963,35,0.948184133,0.5,10.701240000000002,2022.0,1,0,1.0,0.0,7.0,0.0,2022
592449,598130,49,1.203068256,0.5,8.0,2022.0,1,0,1.0,0.0,7.0,0.0,2022
575246,580513,49,2.037712574,0.5,3.5,2022.0,1,0,1.0,0.0,7.0,0.0,2022
281100,284320,35,1.051743031,0.5,10.381800000000002,2022.0,1,0,1.0,0.0,7.0,0.0,2022
601336,607401,49,1.300823331,0.5,8.0,2022.0,1,0,1.0,0.0,8.0,0.0,2022
225051,228247,35,1.33639729,0.5,18.04836,2022.0,1,0,1.0,0.0,8.0,0.0,2022
620515,627132,49,1.479210854,0.5,6.0,2022.0,1,0,1.0,0.0,9.0,0.0,2022
187023,190063,57,1.321394086,0.5,7.5,2022.0,1,0,1.0,0.0,9.0,0.0,2022
240973,244172,35,1.701316357,0.5,16.45116,2022.0,1,0,1.0,0.0,10.0,0.0,2022
651801,660357,49,1.670688033,0.5,6.0,2022.0,1,0,1.0,0.0,10.0,0.0,2022
514556,518748,49,1.997879624,0.5,5.0,2022.0,1,0,1.0,0.0,10.0,0.0,2022
331005,334237,35,1.937305212,0.5,6.867960000000001,2022.0,1,0,1.0,0.0,13.0,0.0,2022
246435,249637,35,1.415598869,0.5,10.701240000000002,2022.0,1,0,1.0,0.0,14.0,0.0,2022
597316,603216,49,5.71227932,0.5,3.0,2022.0,1,0,1.0,0.0,15.0,0.0,2022
671608,725372,49,5.229057789,0.5,4.0,2022.0,1,0,1.0,0.0,18.0,0.0,2022
525116,529510,49,6.543307781,0.5,4.0,2022.0,1,0,1.0,0.0,23.0,0.0,2022
678748,732512,49,7.129319668,0.5,4.0,2022.0,1,0,1.0,0.0,27.0,0.0,2022
689617,743381,49,6.001935005,0.5,6.0,2022.0,1,0,1.0,0.0,33.0,0.0,2022
267046,270263,35,2.059717894,1.815,22.0,2022.0,1,0,0.0,1.0,45.0,0.0,2022
605247,611506,49,0.606711388,5.0,80.0,2022.0,1,0,0.0,1.0,46.0,-28.0,2022
50784,53329,35,2.445675337278707,1.573,22.0,2022.0,1,0,0.0,1.0,47.0,0.0,2022
443989,447245,35,2.746278048,1.5972000000000002,22.0,2022.0,1,0,0.0,1.0,52.0,0.0,2022
42700,45179,35,2.845327400439776,1.5,72.51288000000001,2022.0,1,0,0.0,1.0,52.0,-11.0,2022
46890,49394,35,1.6214609631433057,8.2,41.8,2022.0,1,0,0.0,1.0,59.0,-11.0,2022
52730,55305,35,3.061467357237294,1.2100000000000002,22.0,2022.0,1,0,0.0,1.0,61.0,0.0,2022
47394,49899,35,1.5812538736044328,3.850000000000001,46.2,2022.0,1,0,0.0,1.0,61.0,-101.0,2022
35778,38218,35,4.590118793579838,1.2100000000000002,22.0,2022.0,1,0,0.0,1.0,64.0,-170.0,2022
50002,52526,35,2.176315547546264,2.9040000000000004,33.0,2022.0,1,0,0.0,1.0,67.0,-120.0,2022
44690,47176,35,3.3786485721352566,1.91664,22.0,2022.0,1,0,0.0,1.0,74.0,-1.0,2022
39199,41659,35,4.839284191577509,2.4200000000000004,22.0,2022.0,1,0,0.0,1.0,75.0,-90.0,2022
36938,39381,35,2.224018368760157,8.2,41.8,2022.0,1,0,0.0,1.0,78.0,-112.0,2022
38286,40742,35,4.77811026888285,1.91664,22.0,2022.0,1,0,0.0,1.0,87.0,-23.0,2022
3064,3166,11,9.978826850629552,0.8800000000000001,10.0,2022.0,1,0,0.0,1.0,101.0,-45.0,2022
40243,42709,35,2.6307619064648944,4.0,39.204,2022.0,1,0,0.0,1.0,102.0,-11.0,2022
33764,36200,35,4.551462632407017,1.0,39.204,2022.0,1,0,0.0,1.0,112.0,-111.0,2022
50379,52920,35,6.795839531124801,1.5,47.069,2022.0,1,0,0.0,1.0,151.0,0.0,2022
46244,48738,35,4.575280718398302,4.0,39.204,2022.0,1,0,0.0,1.0,172.0,-58.0,2022
453577,456837,35,16.60118103,1.5,30.98568000000001,2022.0,1,0,0.0,1.0,343.0,0.0,2022
38283,40739,35,4.432976896307148,0.968,11.0,2022.0,1,0,0.0,0.0,0.0,156.0,2022
632330,640072,49,0.502311468,5.0,80.0,2022.0,1,0,0.0,0.0,0.0,166.0,2022
33351,35785,35,0.4069022426831969,8.2,41.8,2022.0,1,0,0.0,0.0,0.0,179.0,2022
50004,52528,35,7.733636534553741,0.6050000000000001,0.0,2022.0,1,0,0.0,0.0,0.0,181.0,2022
46861,49356,35,0.5304231287356268,8.2,41.8,2022.0,1,0,0.0,0.0,0.0,195.0,2022
47326,49831,35,0.4794834987363421,8.2,41.8,2022.0,1,0,0.0,0.0,0.0,197.0,2022
33353,35787,35,0.5371609188371274,8.2,41.8,2022.0,1,0,0.0,0.0,0.0,212.0,2022
13928,14832,57,5.364416887235665,1.0,0.0,2022.0,1,0,0.0,0.0,0.0,252.0,2022
41952,44424,35,4.425870196097819,1.91664,22.0,2022.0,1,0,0.0,0.0,0.0,345.0,2022
33354,35788,35,0.917868381091419,8.2,41.8,2022.0,1,0,0.0,0.0,0.0,406.0,2022
41924,44396,35,4.302502679997656,1.91664,22.0,2022.0,1,0,0.0,0.0,0.0,472.0,2022
49408,51923,35,1.5579873138400149,8.2,41.8,2022.0,1,0,0.0,0.0,0.0,515.0,2022
33382,35816,35,1.3438418188088466,8.2,41.8,2022.0,1,0,0.0,0.0,0.0,534.0,2022
40247,42713,35,3.32216890090308,2.9040000000000004,33.0,2022.0,1,0,0.0,0.0,0.0,536.0,2022
45610,48101,35,16.04843063660179,0.968,13.2,2022.0,1,0,0.0,0.0,0.0,565.0,2022
455222,458482,35,1.561663151,8.2,41.8,2022.0,1,0,0.0,0.0,0.0,721.0,2022
453561,456821,35,19.68283081,1.089,24.200000000000003,2022.0,1,0,0.0,0.0,0.0,923.0,2022
52906,55481,35,8.888328794219433,2.07636,22.0,2022.0,1,0,0.0,0.0,0.0,1173.0,2022
39082,41541,35,5.965140551946873,8.2,41.8,2022.0,1,0,0.0,0.0,0.0,1983.0,2022
35872,38312,35,52.23875963229487,1.573,22.0,2022.0,1,0,0.0,0.0,0.0,4524.0,2022
682557,736321,49,5.95535183,0.5,5.9,2022.0,0,1,1.0,0.0,34.0,0.0,2022
682303,736067,49,5.721941948,0.5,8.0,2022.0,0,1,1.0,0.0,35.0,0.0,2022
671290,725054,49,5.8083601,0.5,10.0,2022.0,0,1,1.0,0.0,35.0,0.0,2022
697130,750894,49,5.755491257,0.5,12.0,2022.0,0,1,1.0,0.0,35.0,0.0,2022
668120,721884,49,7.061360836,0.5,5.0,2022.0,0,1,1.0,0.0,35.0,0.0,2022
672251,726015,49,5.912513256,0.5,10.0,2022.0,0,1,1.0,0.0,36.0,0.0,2022
702828,756621,35,5.841411114,0.5,18.04836,2022.0,0,1,1.0,0.0,36.0,0.0,2022
669555,723319,49,6.137150764,0.5,10.0,2022.0,0,1,1.0,0.0,37.0,0.0,2022
679714,733478,49,7.481492043,0.5,5.0,2022.0,0,1,1.0,0.0,37.0,0.0,2022
697458,751222,49,7.479468346,0.5,6.0,2022.0,0,1,1.0,0.0,37.0,0.0,2022
689406,743170,49,7.870922089,0.5,6.0,2022.0,0,1,1.0,0.0,40.0,0.0,2022
660942,714564,57,6.388921261,0.5,7.5,2022.0,0,1,1.0,0.0,42.0,0.0,2022
657716,70158,35,11.1464653,0.5,4.631880000000001,2022.0,0,1,1.0,0.0,44.0,0.0,2022
699308,753072,49,7.19060421,0.5,6.0,2022.0,0,1,1.0,0.0,44.0,0.0,2022
689184,742948,49,8.685471535,0.5,6.0,2022.0,0,1,1.0,0.0,46.0,0.0,2022
671205,724969,49,7.360821724,0.5,12.0,2022.0,0,1,1.0,0.0,46.0,0.0,2022
696621,750385,49,7.933920383,0.5,5.9,2022.0,0,1,1.0,0.0,47.0,0.0,2022
681194,734958,49,8.370313644,0.5,8.0,2022.0,0,1,1.0,0.0,51.0,0.0,2022
702942,756735,35,9.739338875,0.0,6.292000000000002,2022.0,0,1,1.0,0.0,61.0,0.0,2022
655694,664386,49,10.7866888,0.5,12.0,2022.0,0,1,1.0,0.0,66.0,0.0,2022
659374,712983,11,5.437837601,1.4300000000000002,20.0,2022.0,0,1,0.0,1.0,92.0,0.0,2022
20659,21722,57,6.069323847820181,1.1,16.0,2022.0,0,1,0.0,1.0,93.0,0.0,2022
702893,756686,35,5.480568886,1.815,22.0,2022.0,0,1,0.0,1.0,96.0,0.0,2022
701765,755558,35,5.386610031,1.573,22.0,2022.0,0,1,0.0,1.0,99.0,0.0,2022
66926,69756,35,3.554623238304037,1.5,47.069,2022.0,0,1,0.0,1.0,101.0,0.0,2022
660311,713926,11,5.906838417,1.4300000000000002,20.0,2022.0,0,1,0.0,1.0,101.0,0.0,2022
660063,713678,11,5.499409199,2.2,20.0,2022.0,0,1,0.0,1.0,104.0,0.0,2022
660062,713677,11,5.499409199,2.2,20.0,2022.0,0,1,0.0,1.0,105.0,0.0,2022
660066,713681,11,5.499408245,2.2,20.0,2022.0,0,1,0.0,1.0,110.0,0.0,2022
702875,756668,35,5.011622906,1.815,22.0,2022.0,0,1,0.0,1.0,110.0,0.0,2022
702876,756669,35,5.011624336,1.815,22.0,2022.0,0,1,0.0,1.0,110.0,0.0,2022
575163,580430,49,1.438083529,5.0,80.0,2022.0,0,1,0.0,1.0,110.0,0.0,2022
701517,755310,35,6.137903214,1.573,22.0,2022.0,0,1,0.0,1.0,112.0,0.0,2022
661115,714737,57,7.653773785,1.4300000000000002,16.0,2022.0,0,1,0.0,1.0,121.0,0.0,2022
660073,713688,11,6.15149641,2.2,20.0,2022.0,0,1,0.0,1.0,123.0,0.0,2022
67266,70117,35,0.7295437151973989,9.0,196.02000000000004,2022.0,0,1,0.0,1.0,127.0,0.0,2022
65002,67759,35,4.9382348987033255,2.9040000000000004,33.0,2022.0,0,1,0.0,1.0,159.0,0.0,2022
657649,68087,35,10.1129179,1.573,22.0,2022.0,0,1,0.0,1.0,185.0,0.0,2022
22796,24333,57,21.90514057190485,1.4300000000000002,16.0,2022.0,0,1,0.0,1.0,276.0,0.0,2022
635226,643295,49,4.01050806,5.0,80.0,2022.0,0,1,0.0,1.0,304.0,0.0,2022
63406,66123,35,4.901379935807956,1.2100000000000002,22.0,2022.0,0,1,0.0,0.0,0.0,230.0,2022
660234,713849,11,7.092362881,0.5,4.0,2022.0,0,1,0.0,0.0,0.0,234.0,2022
659394,713003,11,5.060790062,1.1,20.0,2022.0,0,1,0.0,0.0,0.0,237.0,2022
66090,68882,35,5.091739745191974,1.0,0.0,2022.0,0,1,0.0,0.0,0.0,239.0,2022
659402,713011,11,5.118911743,1.1,20.0,2022.0,0,1,0.0,0.0,0.0,240.0,2022
659419,713028,11,5.442287922,1.4300000000000002,20.0,2022.0,0,1,0.0,0.0,0.0,255.0,2022
659371,712980,11,5.437842369,1.4300000000000002,20.0,2022.0,0,1,0.0,0.0,0.0,255.0,2022
19572,20583,57,0.4351733335292178,9.0,18.0,2022.0,0,1,0.0,0.0,0.0,258.0,2022
53477,56058,35,2.887984310571869,2.4200000000000004,22.0,2022.0,0,1,0.0,0.0,0.0,271.0,2022
64601,67350,35,2.912354161684276,1.573,22.0,2022.0,0,1,0.0,0.0,0.0,288.0,2022
62269,64953,35,0.624787446462886,8.2,41.8,2022.0,0,1,0.0,0.0,0.0,289.0,2022
66154,68949,35,2.3492181745252134,2.0,0.0,2022.0,0,1,0.0,0.0,0.0,310.0,2022
64543,67289,35,6.6826671020304405,1.573,22.0,2022.0,0,1,0.0,0.0,0.0,313.0,2022
5714,5834,11,4.773175762269806,1.5,0.0,2022.0,0,1,0.0,0.0,0.0,337.0,2022
660819,714441,57,9.704895973,0.77,9.0,2022.0,0,1,0.0,0.0,0.0,343.0,2022
651358,659901,49,2.070623398,5.0,80.0,2022.0,0,1,0.0,0.0,0.0,683.0,2022
6257,6432,11,29.38023616181022,0.5,4.4,2022.0,0,1,0.0,0.0,0.0,689.0,2022
66773,69599,35,3.010827935027609,4.0,39.204,2022.0,0,1,0.0,0.0,0.0,795.0,2022
6790,7025,11,21.80449110638648,1.5,0.0,2022.0,0,1,0.0,0.0,0.0,1539.0,2022
53289,55869,35,5.9176498571401135,8.2,41.8,2022.0,0,1,0.0,0.0,0.0,2734.0,2022
430942,434197,35,0.90272671,0.5,12.45816,2023.0,1,0,1.0,0.0,7.0,0.0,2023
520137,524421,49,2.099888802,0.5,4.0,2023.0,1,0,1.0,0.0,8.0,0.0,2023
245105,248306,35,0.901093721,4.0,10.381800000000002,2023.0,1,0,1.0,0.0,8.0,0.0,2023
273169,276386,35,1.258280277,1.5,8.624880000000001,2023.0,1,0,1.0,0.0,8.0,0.0,2023
521420,525723,49,1.845537901,0.5,5.0,2023.0,1,0,1.0,0.0,9.0,0.0,2023
331156,334388,35,1.50490737,0.5,6.867960000000001,2023.0,1,0,1.0,0.0,10.0,0.0,2023
244663,247864,35,1.066136003,0.5,10.701240000000002,2023.0,1,0,1.0,0.0,11.0,0.0,2023
375527,378763,35,1.989839435,0.5,30.98568000000001,2023.0,1,0,1.0,0.0,12.0,0.0,2023
606925,613225,49,2.03356719,0.5,8.0,2023.0,1,0,1.0,0.0,12.0,0.0,2023
632964,640790,49,2.873942137,0.5,6.0,2023.0,1,0,1.0,0.0,15.0,0.0,2023
482533,486136,49,2.961728573,0.5,12.0,2023.0,1,0,1.0,0.0,18.0,0.0,2023
410978,414223,35,2.506417513,0.5,12.45816,2023.0,1,0,1.0,0.0,19.0,0.0,2023
599308,605277,49,3.098111868,0.5,8.0,2023.0,1,0,1.0,0.0,19.0,0.0,2023
240808,244007,35,2.200212955,1.5,8.624880000000001,2023.0,1,0,1.0,0.0,19.0,0.0,2023
202803,205973,57,3.320079088,0.5,6.2,2023.0,1,0,1.0,0.0,20.0,0.0,2023
625805,632911,49,4.178437233,0.5,6.0,2023.0,1,0,1.0,0.0,21.0,0.0,2023
679758,733522,49,5.092070103,0.5,5.9,2023.0,1,0,1.0,0.0,25.0,0.0,2023
473530,477011,49,4.825705528,0.5,6.0,2023.0,1,0,1.0,0.0,27.0,0.0,2023
667919,721683,11,7.942679405,0.5,4.4,2023.0,1,0,1.0,0.0,32.0,0.0,2023
519209,523478,49,10.43943882,0.5,6.0,2023.0,1,0,1.0,0.0,61.0,0.0,2023
53257,55837,35,1.878624424798084,1.815,22.0,2023.0,1,0,0.0,1.0,41.0,0.0,2023
44484,46968,35,1.9041030142195912,1.573,22.0,2023.0,1,0,0.0,1.0,42.0,-22.0,2023
42677,45156,35,2.8873347064751527,1.2100000000000002,22.0,2023.0,1,0,0.0,1.0,42.0,-7.0,2023
33348,35782,35,1.1247545658494913,8.2,41.8,2023.0,1,0,0.0,1.0,45.0,-60.0,2023
46033,48526,35,2.666194652299825,1.5972000000000002,22.0,2023.0,1,0,0.0,1.0,56.0,-2.0,2023
50074,52611,35,2.752540772134497,2.07636,22.0,2023.0,1,0,0.0,1.0,60.0,-142.0,2023
35219,37658,35,2.972977263389801,1.91664,22.0,2023.0,1,0,0.0,1.0,64.0,-56.0,2023
38418,40874,35,4.183376079339466,1.5972000000000002,22.0,2023.0,1,0,0.0,1.0,64.0,-98.0,2023
47387,49892,35,1.6955232817730044,3.850000000000001,46.2,2023.0,1,0,0.0,1.0,66.0,-64.0,2023
33728,36164,35,3.5350346835813022,1.8876,22.0,2023.0,1,0,0.0,1.0,74.0,0.0,2023
42109,44583,35,3.513215582378261,1.815,22.0,2023.0,1,0,0.0,1.0,77.0,-20.0,2023
448528,451788,35,0.507538497,9.0,176.01144000000002,2023.0,1,0,0.0,1.0,85.0,0.0,2023
42959,45439,35,4.622761625497716,1.573,22.0,2023.0,1,0,0.0,1.0,85.0,0.0,2023
34260,36697,35,2.2809978944017435,3.850000000000001,46.2,2023.0,1,0,0.0,1.0,86.0,-56.0,2023
38343,40799,35,4.148530870825953,2.4200000000000004,22.0,2023.0,1,0,0.0,1.0,91.0,0.0,2023
37206,39649,35,3.459904467122123,3.850000000000001,46.2,2023.0,1,0,0.0,1.0,132.0,-294.0,2023
627097,634332,49,1.695748806,5.0,80.0,2023.0,1,0,0.0,1.0,134.0,0.0,2023
453578,456838,35,7.53192997,1.5,30.98568000000001,2023.0,1,0,0.0,1.0,150.0,0.0,2023
17796,18729,57,11.520622920039507,1.4300000000000002,16.0,2023.0,1,0,0.0,1.0,184.0,-38.0,2023
39995,42460,35,12.115238013243257,1.089,24.200000000000003,2023.0,1,0,0.0,1.0,227.0,-68.0,2023
47953,50459,35,2.664387646186399,1.815,22.0,2023.0,1,0,0.0,0.0,0.0,198.0,2023
50761,53304,35,2.0431536760948688,1.573,22.0,2023.0,1,0,0.0,0.0,0.0,202.0,2023
38961,41419,35,0.4996339078340194,8.2,41.8,2023.0,1,0,0.0,0.0,0.0,203.0,2023
33385,35820,35,0.6133833658964056,8.2,41.8,2023.0,1,0,0.0,0.0,0.0,214.0,2023
46904,49408,35,0.6250704267636861,8.2,41.8,2023.0,1,0,0.0,0.0,0.0,238.0,2023
34281,36718,35,0.5535189131205484,8.2,41.8,2023.0,1,0,0.0,0.0,0.0,256.0,2023
39879,42344,35,0.6253723998578304,8.2,41.8,2023.0,1,0,0.0,0.0,0.0,283.0,2023
636279,644489,49,0.883349538,5.0,80.0,2023.0,1,0,0.0,0.0,0.0,292.0,2023
53291,55871,35,0.6331306491866826,8.2,41.8,2023.0,1,0,0.0,0.0,0.0,293.0,2023
447764,451024,57,0.538483679,9.0,18.0,2023.0,1,0,0.0,0.0,0.0,320.0,2023
45518,48008,35,14.270476179974947,0.5,0.0,2023.0,1,0,0.0,0.0,0.0,336.0,2023
45950,48442,35,3.386731790943655,1.91664,22.0,2023.0,1,0,0.0,0.0,0.0,380.0,2023
39101,41560,35,1.2589411510129749,8.2,41.8,2023.0,1,0,0.0,0.0,0.0,430.0,2023
42583,45062,35,4.99837669923844,1.573,22.0,2023.0,1,0,0.0,0.0,0.0,447.0,2023
42952,45432,35,10.32994206733466,1.573,22.0,2023.0,1,0,0.0,0.0,0.0,485.0,2023
41795,44267,35,1.1626255816551616,8.2,41.8,2023.0,1,0,0.0,0.0,0.0,507.0,2023
458720,461983,35,1.250272155,8.2,41.8,2023.0,1,0,0.0,0.0,0.0,578.0,2023
36719,39162,35,6.4082052596566905,2.4200000000000004,22.0,2023.0,1,0,0.0,0.0,0.0,846.0,2023
43394,45875,35,2.169840886364624,8.2,41.8,2023.0,1,0,0.0,0.0,0.0,985.0,2023
453573,456833,35,42.46841049,0.55,16.5,2023.0,1,0,0.0,0.0,0.0,996.0,2023
702821,756614,35,5.352575779,0.5,18.04836,2023.0,0,1,1.0,0.0,33.0,0.0,2023
706140,759935,49,6.549054623,0.5,6.0,2023.0,0,1,1.0,0.0,33.0,0.0,2023
690366,744130,49,6.416073799,0.5,6.0,2023.0,0,1,1.0,0.0,33.0,0.0,2023
701853,755646,35,5.918036938,0.0,7.506840000000001,2023.0,0,1,1.0,0.0,34.0,0.0,2023
697123,750887,49,5.535019875,0.5,12.0,2023.0,0,1,1.0,0.0,34.0,0.0,2023
677655,731419,49,5.026825905,0.5,12.0,2023.0,0,1,1.0,0.0,34.0,0.0,2023
679015,732779,49,5.593847275,0.5,12.0,2023.0,0,1,1.0,0.0,34.0,0.0,2023
679223,732987,49,5.581163883,0.5,10.0,2023.0,0,1,1.0,0.0,34.0,0.0,2023
682173,735937,49,5.748641014,0.5,5.9,2023.0,0,1,1.0,0.0,34.0,0.0,2023
539591,544281,49,9.857009888,0.5,4.0,2023.0,0,1,1.0,0.0,35.0,0.0,2023
688451,742215,49,5.99351263,0.5,6.0,2023.0,0,1,1.0,0.0,36.0,0.0,2023
693463,747227,49,7.369335175,0.5,6.0,2023.0,0,1,1.0,0.0,38.0,0.0,2023
639613,648134,49,5.868079662,0.5,7.0,2023.0,0,1,1.0,0.0,39.0,0.0,2023
667838,721602,35,9.944336891,0.5,7.8262800000000015,2023.0,0,1,1.0,0.0,39.0,0.0,2023
671110,724874,49,6.678392887,0.5,12.0,2023.0,0,1,1.0,0.0,42.0,0.0,2023
681151,734915,49,7.436550617,0.5,8.0,2023.0,0,1,1.0,0.0,45.0,0.0,2023
21782,23047,57,6.648292418266891,0.5,7.5,2023.0,0,1,1.0,0.0,46.0,0.0,2023
679488,733252,49,9.709971428,0.5,12.0,2023.0,0,1,1.0,0.0,65.0,0.0,2023
21414,22582,57,39.970343778644754,0.5,2.0,2023.0,0,1,1.0,0.0,83.0,0.0,2023
657552,29767,35,24.22805214,0.0,4.631880000000001,2023.0,0,1,1.0,0.0,111.0,0.0,2023
660088,713703,11,6.512499809,2.09,20.0,2023.0,0,1,0.0,1.0,94.0,0.0,2023
660071,713686,11,5.022785187,2.2,20.0,2023.0,0,1,0.0,1.0,100.0,0.0,2023
660069,713684,11,5.022782803,2.2,20.0,2023.0,0,1,0.0,1.0,100.0,0.0,2023
660075,713690,11,7.286701202,2.2,20.0,2023.0,0,1,0.0,1.0,101.0,0.0,2023
660096,713711,11,5.550359249,2.09,20.0,2023.0,0,1,0.0,1.0,102.0,0.0,2023
660064,713679,11,5.499410629,2.2,20.0,2023.0,0,1,0.0,1.0,109.0,0.0,2023
660080,713695,11,6.034164906,2.2,20.0,2023.0,0,1,0.0,1.0,111.0,0.0,2023
701516,755309,35,6.137898922,1.573,22.0,2023.0,0,1,0.0,1.0,112.0,0.0,2023
663558,717180,57,7.695407867,1.4300000000000002,16.0,2023.0,0,1,0.0,1.0,112.0,0.0,2023
9197,9610,11,7.760311798793126,1.4520000000000002,20.0,2023.0,0,1,0.0,1.0,123.0,0.0,2023
605447,611728,49,1.711560845,5.0,80.0,2023.0,0,1,0.0,1.0,134.0,0.0,2023
701761,755554,35,6.341928482,1.815,22.0,2023.0,0,1,0.0,1.0,139.0,0.0,2023
702891,756684,35,7.627135754,1.5,47.069,2023.0,0,1,0.0,1.0,145.0,0.0,2023
63615,66336,35,0.8451981583980568,9.0,176.01144000000002,2023.0,0,1,0.0,1.0,146.0,0.0,2023
660350,713965,11,8.111367226,1.331,20.0,2023.0,0,1,0.0,1.0,149.0,0.0,2023
702497,756290,35,7.092645168,1.8876,22.0,2023.0,0,1,0.0,1.0,150.0,0.0,2023
657703,69760,35,6.988955498,1.5,47.069,2023.0,0,1,0.0,1.0,197.0,0.0,2023
699367,753131,49,5.030452728,0.0,50.0,2023.0,0,1,0.0,1.0,245.0,0.0,2023
699362,753126,49,5.030451298,0.0,50.0,2023.0,0,1,0.0,1.0,245.0,0.0,2023
699386,753150,49,5.237797737,0.0,50.0,2023.0,0,1,0.0,1.0,256.0,0.0,2023
665674,719298,35,5.006839275,0.5,7.865000000000001,2023.0,0,1,0.0,0.0,0.0,165.0,2023
657539,29720,35,4.69284153,0.968,11.0,2023.0,0,1,0.0,0.0,0.0,165.0,2023
66535,69342,35,1.839147234889268,4.0,0.0,2023.0,0,1,0.0,0.0,0.0,173.0,2023
659292,712899,11,7.41280365,0.55,0.0,2023.0,0,1,0.0,0.0,0.0,174.0,2023
64421,67164,35,4.40698045772187,1.089,24.200000000000003,2023.0,0,1,0.0,0.0,0.0,207.0,2023
659406,713015,11,5.118915558,1.1,20.0,2023.0,0,1,0.0,0.0,0.0,240.0,2023
666093,719825,35,5.393558025,1.573,22.0,2023.0,0,1,0.0,0.0,0.0,253.0,2023
66119,68913,35,5.665727926623814,1.0,0.0,2023.0,0,1,0.0,0.0,0.0,266.0,2023
659407,713016,11,5.964295864,1.4300000000000002,20.0,2023.0,0,1,0.0,0.0,0.0,280.0,2023
9067,9479,11,2.1244340779742754,2.09,20.0,2023.0,0,1,0.0,0.0,0.0,280.0,2023
