OID_,parcel_id,basebldg,Sliver,parcel_sqf,x,y,parcel_id_,max_dua,max_far,year,type1,type2,type3,type4,type5,type6,type7,type8,locnote,mponote
307,608251.000000000000000,1,0.000000000000000,1741260.920729999896139,1558706,7180135,608251,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
308,750950.000000000000000,1,0.000000000000000,16828.355023899999651,1550601,7155015,750950,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
309,566238.000000000000000,1,0.000000000000000,9795.597342700000809,1541934,7310677,566238,8,0,2041,1,1,0,0,0,0,0,0,Utah County,MAG
310,584316.000000000000000,0,0.000000000000000,46435.650157800002489,1539284,7311165,584316,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
311,584317.000000000000000,0,0.000000000000000,377.819541603000005,1539215,7311102,584317,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
312,566304.000000000000000,0,0.000000000000000,8861.102394190000268,1543450,7311233,566304,8,0,2041,1,1,0,0,0,0,0,0,Utah County,MAG
313,565874.000000000000000,1,0.000000000000000,14487.092571799999860,1544571,7311006,565874,8,0,2041,1,1,0,0,0,0,0,0,Utah County,MAG
5001,738824.000000000000000,1,0.000000000000000,174291.574215000000549,1470242,7286234,738824,3,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
5002,579474.000000000000000,0,0.000000000000000,15117.616916000000856,1471763,7288746,579474,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
5003,738784.000000000000000,1,0.000000000000000,353749.648516000015661,1473481,7288293,738784,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
5005,582318.000000000000000,0,0.000000000000000,1748.908619320000071,1538755,7314154,582318,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
5006,582240.000000000000000,1,0.000000000000000,281489.965549000015017,1535991,7314495,582240,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
5007,679453.000000000000000,1,0.000000000000000,130059.882805999994162,1536514,7314495,679453,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
5008,696762.000000000000000,0,0.000000000000000,221361.904976999998325,1565305,7194212,696762,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
5009,612257.000000000000000,0,0.000000000000000,80271.947809599994798,1566675,7165967,612257,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
5010,603268.000000000000000,1,0.000000000000000,43533.306501899998693,1579497,7203789,603268,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
5012,609818.000000000000000,0,0.000000000000000,228612.241260999988299,1570875,7192425,609818,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
5013,623165.000000000000000,1,0.000000000000000,228545.320849999989150,1559544,7192624,623165,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
5014,578312.000000000000000,1,0.000000000000000,9540.957708899999488,1561466,7159212,578312,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
5015,578737.000000000000000,1,0.000000000000000,37247.095172100001946,1561339,7158560,578737,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
5016,607524.000000000000000,0,0.000000000000000,278784.655009999987669,1547861,7217642,607524,1,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
5018,582301.000000000000000,0,0.000000000000000,86977.776455300001544,1539410,7311889,582301,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
5019,730124.000000000000000,1,0.000000000000000,59821.338039000002027,1537315,7315992,730124,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
5020,675496.000000000000000,1,0.000000000000000,15018.481404000000111,1538300,7313348,675496,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
5021,584139.000000000000000,1,0.000000000000000,11725.605221199999505,1544996,7311033,584139,8,0,2041,1,1,0,0,0,0,0,0,Utah County,MAG
5022,565811.000000000000000,0,0.000000000000000,9926.675048049999532,1543576,7309192,565811,12,0,2041,1,1,0,0,0,0,0,0,Utah County,MAG
5023,565793.000000000000000,1,0.000000000000000,12607.366635799999131,1543850,7309061,565793,12,0,2041,1,1,0,0,0,0,0,0,Utah County,MAG
5024,621508.000000000000000,1,0.000000000000000,18866.351918399999704,1544509,7309514,621508,12,0,2041,1,1,0,0,0,0,0,0,Utah County,MAG
5060,594643.000000000000000,1,0.000000000000000,43532.311940699997649,1578862,7266451,594643,8,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
5064,669507.000000000000000,1,0.000000000000000,12409.502893099999710,1534042,7312753,669507,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
5065,584428.000000000000000,1,0.000000000000000,65451.633095999997749,1534032,7311564,584428,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
5066,669469.000000000000000,1,0.000000000000000,18045.284370900000795,1533268,7311973,669469,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
5067,669464.000000000000000,1,0.000000000000000,17094.738239400001476,1533256,7311493,669464,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
5068,646569.000000000000000,1,0.000000000000000,23883.315016500000638,1531972,7308220,646569,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
5069,753059.000000000000000,1,0.000000000000000,21987.671551700001146,1533977,7303727,753059,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
5070,625086.000000000000000,1,0.000000000000000,23341.644716300001164,1540355,7303185,625086,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
5071,675193.000000000000000,1,0.000000000000000,24914.188416199998755,1542141,7304560,675193,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
5072,675192.000000000000000,1,0.000000000000000,27858.682632299998659,1542247,7304559,675192,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
5075,623533.000000000000000,1,0.000000000000000,228542.160528000007616,1544831,7305444,623533,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
5079,609088.000000000000000,1,0.000000000000000,182982.984514000010677,1601063,7194419,609088,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
5080,691589.000000000000000,0,0.000000000000000,9094.698411130000750,1566646,7158212,691589,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
5081,716598.000000000000000,1,0.000000000000000,22091.683882099998300,1565370,7158220,716598,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
5082,715321.000000000000000,1,0.000000000000000,11437.759786900000108,1564577,7158208,715321,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
5083,717170.000000000000000,1,0.000000000000000,15610.088308000000325,1565046,7157562,717170,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
5084,644909.000000000000000,1,0.000000000000000,4802.165654100000211,1565953,7160629,644909,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
5085,644893.000000000000000,1,0.000000000000000,4996.888745569999628,1565797,7160442,644893,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
5086,646877.000000000000000,0,0.000000000000000,11180.801299200000358,1566216,7160986,646877,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
5087,644906.000000000000000,1,0.000000000000000,13256.372555899999497,1566175,7161206,644906,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
5088,644876.000000000000000,1,0.000000000000000,4996.905721930000254,1565694,7160741,644876,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
5089,744504.000000000000000,0,0.000000000000000,9612.816535870000735,1561632,7155221,744504,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
5090,727616.000000000000000,1,0.000000000000000,12044.020454600000448,1563025,7157381,727616,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
5091,612739.000000000000000,1,0.000000000000000,13421.184797100000651,1563512,7158545,612739,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
5092,578685.000000000000000,1,0.000000000000000,9323.569455970000490,1562622,7157983,578685,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
5093,717811.000000000000000,0,0.000000000000000,389.769051355999977,1562709,7157922,717811,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
5094,643934.000000000000000,1,0.000000000000000,15013.745470899999418,1562985,7156218,643934,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
5095,744493.000000000000000,1,0.000000000000000,9864.686828320000131,1561259,7155381,744493,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
5096,744539.000000000000000,1,0.000000000000000,11606.595464399999400,1561299,7154946,744539,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
5097,713663.000000000000000,1,0.000000000000000,9599.292738019999888,1563622,7157113,713663,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
5098,727607.000000000000000,1,0.000000000000000,11190.967102900000100,1562922,7157978,727607,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
5099,602322.000000000000000,0,0.000000000000000,154406.387599999987287,1568555,7211201,602322,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
5100,603973.000000000000000,0,0.000000000000000,6637.052320439999676,1567931,7205812,603973,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
5101,731545.000000000000000,1,0.000000000000000,228550.576452999986941,1574669,7219008,731545,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
5102,601567.000000000000000,1,0.000000000000000,228542.955672000010964,1575570,7225266,601567,1,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
5103,602299.000000000000000,0,0.000000000000000,9870.410482909999700,1573490,7211801,602299,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
5104,725967.000000000000000,0,0.000000000000000,229799.002665999985766,1572749,7218188,725967,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
5105,602166.000000000000000,1,0.000000000000000,289932.315602999995463,1577469,7213011,602166,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
5106,602183.000000000000000,0,0.000000000000000,12492.349740100000417,1577506,7212779,602183,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
5107,601447.000000000000000,0,0.000000000000000,11498.557082699999228,1591432,7221207,601447,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
5108,602050.000000000000000,0,0.000000000000000,320480.914459999999963,1587728,7213881,602050,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
5109,602086.000000000000000,0,0.000000000000000,70562.154463700004271,1591332,7210708,602086,8,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
5110,602595.000000000000000,0,0.000000000000000,139188.204284000006737,1585051,7208103,602595,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
5111,672690.000000000000000,1,0.000000000000000,328035.032506000017747,1580698,7220913,672690,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
5112,601473.000000000000000,0,0.000000000000000,9392.708990369999810,1581841,7225731,601473,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
5113,602617.000000000000000,1,0.000000000000000,87177.909630499998457,1586232,7206107,602617,6,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
5114,602640.000000000000000,0,0.000000000000000,165129.795339000003878,1587595,7210478,602640,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
5115,609983.000000000000000,0,0.000000000000000,275450.911956999974791,1568506,7188803,609983,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
5116,689713.000000000000000,1,0.000000000000000,228543.841667000000598,1558147,7184202,689713,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
5117,700682.000000000000000,1,0.000000000000000,228802.167665999993915,1557172,7172676,700682,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
5118,735203.000000000000000,1,0.000000000000000,217892.913529000012204,1558650,7177435,735203,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
5119,579084.000000000000000,1,0.000000000000000,13191.034320000000662,1562720,7162078,579084,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
5120,578883.000000000000000,0,0.000000000000000,11792.989816900000733,1561902,7160339,578883,20,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
5121,634109.000000000000000,1,0.000000000000000,7307.724825559999772,1564269,7161190,634109,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
5122,578956.000000000000000,1,0.000000000000000,12366.593472000000475,1561197,7161494,578956,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
5123,579028.000000000000000,0,0.000000000000000,54907.716427999999723,1559483,7161942,579028,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
5124,633295.000000000000000,1,0.000000000000000,8373.064305239999157,1559805,7161859,633295,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
5125,629849.000000000000000,0,0.000000000000000,10043.945048400000815,1558281,7161728,629849,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
5126,634430.000000000000000,1,0.000000000000000,11862.490850800000771,1557268,7163147,634430,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
5127,612771.000000000000000,0,0.000000000000000,73387.446185199994943,1557061,7162231,612771,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
5128,578552.000000000000000,1,0.000000000000000,27618.708699200000410,1559429,7159228,578552,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
5129,703528.000000000000000,1,0.000000000000000,700247.069202000042424,1558068,7157658,703528,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
5130,750724.000000000000000,1,0.000000000000000,7914.651080169999659,1551626,7156834,750724,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
5131,579182.000000000000000,1,0.000000000000000,7387.074506549999569,1528876,7150522,579182,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
5132,743446.000000000000000,0,0.000000000000000,8147.112620830000196,1550591,7152376,743446,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
5133,721133.000000000000000,1,0.000000000000000,14509.206636900000376,1526483,7151009,721133,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
5134,579278.000000000000000,0,0.000000000000000,26119.429778500001703,1528777,7151985,579278,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
5135,686990.000000000000000,1,0.000000000000000,33913.928250199998729,1526174,7149611,686990,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
5136,686994.000000000000000,1,0.000000000000000,44231.448449000003166,1526475,7149469,686994,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
5137,750729.000000000000000,1,0.000000000000000,11264.124470099999598,1551787,7157320,750729,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
5138,744348.000000000000000,0,0.000000000000000,17815.257730599998467,1551496,7152485,744348,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
5139,750914.000000000000000,0,0.000000000000000,16486.374954499999149,1550132,7155846,750914,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
5140,750979.000000000000000,1,0.000000000000000,18702.986767300000793,1550250,7155506,750979,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
5141,750974.000000000000000,1,0.000000000000000,13849.425689199999397,1550360,7155949,750974,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
5142,740751.000000000000000,1,0.000000000000000,6829.093147200000203,1526648,7150310,740751,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
5143,726155.000000000000000,1,0.000000000000000,13254.119317099999535,1550233,7152193,726155,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
5144,743492.000000000000000,1,0.000000000000000,8946.866138460000002,1550508,7151973,743492,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
5145,691932.000000000000000,1,0.000000000000000,6926.423921419999715,1559121,7165044,691932,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
5146,691928.000000000000000,0,0.000000000000000,8790.051165380000384,1558830,7165130,691928,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
5147,579121.000000000000000,1,0.000000000000000,9774.583029519999400,1560417,7162456,579121,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
5148,690867.000000000000000,1,0.000000000000000,10765.615779800000382,1560442,7164301,690867,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
5149,690411.000000000000000,1,0.000000000000000,10203.885285099999237,1558940,7163512,690411,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
5150,690625.000000000000000,1,0.000000000000000,10032.302626900000178,1559698,7164294,690625,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
5151,579108.000000000000000,1,0.000000000000000,44651.240867300002719,1562432,7162481,579108,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
5152,566218.000000000000000,1,0.000000000000000,7106.086970379999912,1542633,7310691,566218,8,0,2041,1,1,0,0,0,0,0,0,Utah County,MAG
5153,566282.000000000000000,1,0.000000000000000,14965.529430399999910,1542084,7311324,566282,8,0,2041,1,1,0,0,0,0,0,0,Utah County,MAG
5154,566269.000000000000000,1,0.000000000000000,16413.258414200001425,1541525,7311261,566269,8,0,2041,1,1,0,0,0,0,0,0,Utah County,MAG
5190,579496.000000000000000,1,0.000000000000000,43534.385864600000787,1470326,7289228,579496,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
5191,738706.000000000000000,0,0.000000000000000,288411.717989999975543,1478645,7290058,738706,3,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
5192,579502.000000000000000,1,0.000000000000000,34135.631599699998333,1471019,7289293,579502,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
5193,579457.000000000000000,1,0.000000000000000,26408.171099800001684,1472030,7288195,579457,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
5194,738857.000000000000000,0,0.000000000000000,16700.776556600001641,1471921,7286365,738857,3,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
5195,738023.000000000000000,1,0.000000000000000,790154.957846999983303,1477763,7292722,738023,3,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
5200,679456.000000000000000,0,0.000000000000000,130058.911460000002990,1537087,7314500,679456,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
5201,582219.000000000000000,1,0.000000000000000,148752.595042000000831,1533820,7316774,582219,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
5202,722640.000000000000000,1,0.000000000000000,241502.446528000000399,1565847,7197636,722640,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
5204,603455.000000000000000,1,0.000000000000000,50028.913884900000994,1570078,7200365,603455,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
5205,722309.000000000000000,0,0.000000000000000,275301.006086000008509,1560270,7196670,722309,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
5206,603214.000000000000000,1,0.000000000000000,87515.984887200000230,1576140,7201226,603214,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
5207,602470.000000000000000,0,0.000000000000000,3987.400280939999902,1574754,7204549,602470,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
5208,718267.000000000000000,1,0.000000000000000,845880.940369999967515,1558124,7191458,718267,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
5209,602465.000000000000000,0,0.000000000000000,259414.142988000006881,1575465,7203566,602465,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
5210,731548.000000000000000,1,0.000000000000000,237111.917856999993091,1555084,7211999,731548,1,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
5211,608835.000000000000000,0,0.000000000000000,166283.061924999987241,1554010,7163405,608835,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
5212,629867.000000000000000,0,0.000000000000000,7471.393444860000272,1539189,7315476,629867,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
5213,733748.000000000000000,1,0.000000000000000,21999.896152199999051,1538320,7312010,733748,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
5214,727894.000000000000000,1,0.000000000000000,8360.646312869999747,1544542,7309010,727894,12,0,2041,1,1,0,0,0,0,0,0,Utah County,MAG
5215,565828.000000000000000,1,0.000000000000000,6452.750646690000394,1542576,7308979,565828,12,0,2041,1,1,0,0,0,0,0,0,Utah County,MAG
5216,738730.000000000000000,0,0.000000000000000,190430.322495000000345,1472814,7288822,738730,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
5217,738030.000000000000000,0,0.000000000000000,315614.080072999990080,1479689,7291100,738030,3,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
5218,609824.000000000000000,0,0.000000000000000,104665.132085000004736,1574371,7194369,609824,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
5219,730365.000000000000000,1,0.000000000000000,228580.683967999997549,1560226,7194225,730365,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
5220,608071.000000000000000,0,0.000000000000000,228551.013692000007723,1564238,7194144,608071,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
5221,607590.000000000000000,0,0.000000000000000,6094684.262199999764562,1555930,7214239,607590,1,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
5222,608556.000000000000000,0,0.000000000000000,11604.083174800000052,1552179,7169596,608556,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
5224,737313.000000000000000,0,0.000000000000000,1378.449264610000000,1531381,7307444,737313,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
5225,609733.000000000000000,0,0.000000000000000,77029.731119200005196,1581472,7191820,609733,1,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
5227,609078.000000000000000,1,0.000000000000000,442701.159212999977171,1604455,7190927,609078,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
