OID_,parcel_id,max_dua,max_far,year,type1,type2,type3,type4,type5,type6,type7,type8,locnote,mponote
480312,461626,0.953401273,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
480313,512797,0.538414109,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
480314,466713,0.988321181,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
480315,475953,0.845768381,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
480316,489469,0.977499468,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
480317,494369,2.740425012,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
480318,483122,2.106134075,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
480319,534693,1.586814383,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
480320,498403,2.55035527,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
480321,534694,2.420819026,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
480322,514947,2.823890735,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
480323,529810,2.721144449,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
480367,487373,2.06094014,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
480368,478684,2.784394583,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
480369,488401,2.088729711,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
480370,508744,2.061102009,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
480371,519495,2.927161468,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
480372,544681,2.800966315,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
480416,534635,0.994592166,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
480435,536550,2.26015227,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
480436,535527,2.950504736,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
485212,520821,2.729644727,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
485213,483883,2.144108658,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
485214,462912,2.029357207,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
485215,500072,2.496823168,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
485216,530764,2.090014266,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
485217,515405,2.609400419,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
485218,507007,2.582416407,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
485512,476313,0.846639227,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
485513,480797,3,0,2040,1,1,0,0,0,0,0,0,WestWeberStaging,WFRC
490098,471854,2.164319232,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
490099,459663,3,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
490100,461389,2.500456217,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
490154,461322,2.788789609,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
490155,499753,2.982684065,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
490156,485261,2.333123604,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
490157,505066,2.910897611,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
490158,505285,2.807634479,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
490256,550345,0.824900471,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
490257,461172,0.98757946,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
490260,489588,2.770354122,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
490261,524217,2.573811343,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
490262,500127,2.785598321,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
490263,467533,2.920518566,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
490264,491563,2.408579736,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
495332,530967,0.995925617,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
495333,485150,0.524897128,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
495334,499721,0.539120713,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
495335,548988,0.702016649,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
495336,479967,10,0.8,2025,1,1,0,1,1,0,0,0,WFRCCenters,WFRC
495338,486084,10,0.8,2025,1,1,0,1,1,0,0,0,WFRCCenters,WFRC
495339,501928,2.486428641,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
495341,544708,2.586278459,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
495342,517016,2.771632582,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
495343,483141,2.438752027,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
495344,485829,2.810782383,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
495400,498626,2.854161936,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
495401,547429,2.275461905,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
495402,485534,2.133197905,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
495403,480514,2.790342372,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
495404,484854,2.668786733,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
495405,496017,2.841604989,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
495406,477008,2.577868073,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
495407,488398,2.637590555,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
495459,475284,3,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
495467,529667,1,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
495468,541840,2.95310783,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
495471,548601,2.954791086,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
495472,488450,2.855722398,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
500178,469097,2.800879236,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
500179,470532,2.591679593,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
500180,505684,2.892685954,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
500182,506435,2.918858479,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
500183,515341,2.040281389,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
500184,475252,2.721300383,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
500185,464719,2.121848891,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
505103,509264,1,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
505104,523460,0.752214274,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
505105,472936,1,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
505106,483727,0.895199107,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
505107,464829,2.494711905,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
505108,500606,2.9853981,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
505109,496143,2.707260048,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
505110,463092,10,0.8,2037,1,1,0,1,1,0,0,0,WFRCCenters,WFRC
505178,548600,2.261493643,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
505179,546720,2.172447706,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
505180,473873,2.972354561,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
505181,544594,2.938693588,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
505182,464541,2.04805818,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
505241,502829,1,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
505264,472981,2.994228795,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
505265,497327,2.761540807,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
505266,548552,2.981630837,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
505267,475728,2.748867894,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
505268,496281,2.956836973,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
505269,468732,2.760723385,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
505502,259198,3.382023241,0,2022,1,1,0,0,0,0,0,0,WestBenchStaging,WFRC
505506,501068,1.844447487,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
505507,511780,2.249558841,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
505508,475802,2.596842602,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
510330,486159,0.998316413,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
510331,479790,0.848099056,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
510332,495217,0.66731761,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
510333,470459,1,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
510334,461149,0.715058379,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
510335,539185,2.768398696,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
510336,489019,3,0,2040,1,1,0,0,0,0,0,0,WestWeberStaging,WFRC
510337,466443,2.685629915,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
510338,515417,2.327928385,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
510339,545298,2.090413314,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
510380,498224,2.766052429,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
510381,548866,2.126983446,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
510382,549586,2.102202003,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
510383,549560,2.826081448,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
510384,511678,2.701106781,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
510385,464524,2.464112779,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
510386,484998,2.695568283,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
510446,505486,0.995702354,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
510452,550853,1,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
510454,473550,1,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
510457,549585,2.441565721,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
515220,460464,2.850556521,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
515221,461073,2.911110042,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
515222,486146,2.972846895,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
520140,499056,0.913816502,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
520141,499109,0.680414591,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
520142,498605,0.677186597,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
520143,501324,1,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
520144,521138,1,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
520145,530866,1,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
520146,486558,0.967078371,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
520147,501677,1,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
520148,489181,0.925992767,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
520149,535520,2.617592676,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
520150,489165,1.956931668,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
520151,467226,2.759356814,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
520152,463185,2.119251104,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
520153,474464,2.920771597,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
520154,521344,2.981373774,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
520199,547405,2.88409807,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
520200,544528,3,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
520201,544644,2.627340072,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
520202,490050,2.101473745,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
520203,554129,2.828245703,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
520204,499624,2.809141754,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
520205,484566,2.675678509,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
520258,524807,2.963037337,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
520371,547059,0.903454282,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
520372,548987,0.990376327,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
520373,536208,2.846025117,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
520374,470845,2.579697697,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
520375,495943,2.732983239,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
520376,547421,2.880237701,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
520377,548842,2.184090981,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
520378,486150,2.583653143,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
520379,520511,2.990755091,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
520486,497761,2.838448684,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
520487,483290,2.843964045,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
520488,494419,2.0938829,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
525328,549699,1.676578437,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
525329,474385,1,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
525330,548976,1,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
525331,523314,1,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
525333,477105,2.676739231,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
525334,536563,2.985256264,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
525335,508615,2.145596736,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
525378,495841,2.631288175,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
525379,493206,2.613450031,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
525380,505859,2.065925393,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
525381,475003,2.830623324,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
525382,472789,2.103758739,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
525439,471846,1,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
525440,555914,0.936311864,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
525442,522044,2.318125382,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
530234,473918,2.476422344,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
530235,509228,2.901835745,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
535145,492106,1,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
535146,471853,2.202270162,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
535192,544996,2.414452334,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
535193,485335,2.397731355,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
535194,471349,2.017921207,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
535195,515660,2.991975865,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
535196,480767,2.802176846,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
535256,547320,0.67694632,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
535259,545253,2.748736385,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
535511,461053,2.654657892,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
540314,504498,0.951142776,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
540315,462578,0.707764039,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
540316,509933,0.753964777,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
540317,484205,0.746239723,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
540318,535791,0.697718351,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
540319,466082,2.249313543,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
540320,522104,2.314368453,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
540364,544221,2.143801556,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
540366,549955,2.77842303,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
540367,497943,3,0,2040,1,1,0,0,0,0,0,0,WestWeberStaging,WFRC
540368,498164,2.962426234,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
545150,535509,1,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
545155,508289,2.908903748,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
545204,470818,2.033115098,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
550146,503388,0.996057397,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
550147,520344,0.501644014,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
550148,529811,1,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
550149,536574,2.273182063,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
550150,475992,2.943639728,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
550151,536565,2.615202149,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
550204,545234,2.151995161,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
550205,497928,2.983898672,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
550206,459170,2.952745506,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
550207,468043,2.999462214,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
550246,478320,1,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
550266,469574,1,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
550269,546420,1.974304381,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
550270,493328,2.12518253,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
550271,477805,2.901211823,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
550272,460603,2.118740062,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
550273,519051,2.919507752,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
550504,469302,2.333687401,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
550505,483710,2.838552227,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
550506,485965,2.153425998,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
550507,510368,2.92906262,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
550508,493998,2.352694626,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
555309,491485,0.992857375,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
555310,529779,1,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
555311,501414,0.886674371,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
555312,472073,0.756255141,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
555313,495896,0.930852611,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
555315,487021,10,0.8,2025,1,1,0,1,1,0,0,0,WFRCCenters,WFRC
555316,466073,2.102189059,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
555317,512620,2.952320734,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
555318,498292,3,0,2040,1,1,0,0,0,0,0,0,WestWeberStaging,WFRC
555319,494224,2.977304528,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
555320,499735,2.595607557,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
555365,478810,2.021312285,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
555366,485037,2.126926826,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
555367,499284,2.541552936,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
555368,543172,2.865091999,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
555369,466413,2.998133719,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
555370,500861,2.84346337,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
555436,473832,0.793804967,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
555437,478494,0.957331641,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
555438,534697,0.853696907,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
555439,546447,2.829816088,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
555440,539149,2.896905321,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
555441,493635,2.127506658,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
555442,466848,2.968922676,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
560229,554242,2.932407895,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
560230,506526,2.406015724,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
560231,472281,2.696593979,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
560232,480639,2.737769275,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
560476,512826,1,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
565130,480484,1.676745519,0,2040,1,1,0,0,0,0,0,0,WestWeberStaging,WFRC
565134,549550,0.786103709,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
565135,493849,3,0,2040,1,1,0,0,0,0,0,0,WestWeberStaging,WFRC
565136,469062,0.912646069,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
565137,518766,1,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
565138,474900,0.877754739,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
565139,469425,1,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
565140,549962,2.635877125,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
565141,544621,2.345406892,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
565142,492669,2.759205909,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
565190,545238,2.13888542,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
565191,546712,2.063858056,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
565192,484762,2.747700024,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
565193,521180,2.53725543,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
565194,548574,2.890629655,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
565195,484522,2.769562051,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
565196,482403,2.578100616,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
565197,462482,2.938523725,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
565338,259343,3.107462937,0,2022,1,1,0,0,0,0,0,0,WestBenchStaging,WFRC
565371,514723,0.872355284,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
565372,503299,0.80524091,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
565373,559351,2.977966552,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
565376,487527,3,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
570186,514479,3,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
570187,517042,2.553809619,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
570358,546002,0.866528123,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
570359,523651,1,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
570360,495137,1,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
570361,480534,0.930903916,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
570362,510791,0.507693333,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
570363,548009,0.943747376,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
570364,461066,0.958485873,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
570365,460051,2.294870774,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
570366,465492,2.622823586,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
570408,544636,2.933919012,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
570409,485035,2.058765831,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
570410,477919,2.619286843,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
570411,496241,2.656392974,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
570412,500286,2.798421331,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
570413,464147,2.631201942,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
570452,512618,2.861948946,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
570458,502569,2.990490614,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
570463,483463,2.011946796,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
570478,555947,0.819467679,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
570480,486174,2.973241309,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
570481,544666,2.957990412,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
575243,495709,2.614941344,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
575244,498503,2.967647885,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
575245,469507,2.344331413,0,2040,1,0,0,0,0,0,0,0,WestWeberStaging,WFRC
